method,block,target_step,branch,horizon,relative_l2,error_sq,target_sq,sample_count,row_count,mean_runtime_macs,mean_observable_macs
transport4_history,26,6,0,2,0.2958008624754704,209932.43869612925,2399278.5918027544,4,4,402105600,18720000
transport4_history,26,6,0,3,0.41449452604764975,412209.76704725844,2399278.5918027544,4,4,603158400,28080000
transport4_history,26,6,1,1,0.24821557922919255,144768.56353175547,2349720.425898402,4,4,201052800,9360000
transport4_history,26,6,1,2,0.3726975533573544,326384.31194281764,2349720.425898402,4,4,402105600,18720000
transport4_history,26,6,1,3,0.5149786243701961,623152.8674759464,2349720.425898402,4,4,603158400,28080000
transport4_history,27,4,0,1,0.18876354883337657,225981.58501611897,6342153.996319756,4,4,201052800,9360000
transport4_history,27,4,0,2,0.30803383553735936,601774.2915237562,6342153.996319756,4,4,402105600,18720000
transport4_history,27,4,0,3,1.0761760266125195,7345196.348483553,6342153.996319756,4,4,603158400,28080000
transport4_history,27,4,1,1,0.25553581068883346,406091.87437943276,6219002.887411921,4,4,201052800,9360000
transport4_history,27,4,1,2,0.3916201199200563,953785.5765023693,6219002.887411921,4,4,402105600,18720000
transport4_history,27,4,1,3,5.151269785134599,165024851.12202883,6219002.887411921,4,4,603158400,28080000
transport4_history,27,6,0,1,0.13859898762481537,116506.81515930017,6065005.714643393,4,4,201052800,9360000
transport4_history,27,6,0,2,0.24271966516176763,357306.6861339474,6065005.714643393,4,4,402105600,18720000
transport4_history,27,6,0,3,0.3573906865220628,774671.6734796531,6065005.714643393,4,4,603158400,28080000
transport4_history,27,6,1,1,0.20138899492484702,243181.9983846227,5995976.94220104,4,4,201052800,9360000
transport4_history,27,6,1,2,0.30360371919016454,552680.4836057244,5995976.94220104,4,4,402105600,18720000
transport4_history,27,6,1,3,0.42620350618490366,1089165.7859550861,5995976.94220104,4,4,603158400,28080000
transport4_history,28,4,0,1,0.2133878895874735,332033.7006043631,7291932.322600366,4,4,201052800,9360000
transport4_history,28,4,0,2,0.5029048145852442,1844226.320959509,7291932.322600366,4,4,402105600,18720000
transport4_history,28,4,0,3,1.3608122317906757,13503272.68527295,7291932.322600366,4,4,603158400,28080000
transport4_history,28,4,1,1,0.24912056355002288,478481.82005160145,7709856.344481888,4,4,201052800,9360000
transport4_history,28,4,1,2,0.4374111334225926,1475115.2468453604,7709856.344481888,4,4,402105600,18720000
transport4_history,28,4,1,3,5.483540394533297,231829330.0341712,7709856.344481888,4,4,603158400,28080000
transport4_history,28,6,0,1,0.14972673899863065,156095.26742403285,6962913.569450749,4,4,201052800,9360000
transport4_history,28,6,0,2,0.2716959691308093,513993.22541600117,6962913.569450749,4,4,402105600,18720000
transport4_history,28,6,0,3,0.44608283023277523,1385549.4152109153,6962913.569450749,4,4,603158400,28080000
transport4_history,28,6,1,1,0.1923044253361509,262057.57522098973,7086277.598869856,4,4,201052800,9360000
transport4_history,28,6,1,2,0.3024853293755239,648375.7951856048,7086277.598869856,4,4,402105600,18720000
transport4_history,28,6,1,3,0.4644121484318621,1528358.7407759586,7086277.598869856,4,4,603158400,28080000
transport4_history,29,4,0,1,0.07695408280595263,266492.6936045205,45000980.23464198,4,4,201052800,9360000
transport4_history,29,4,0,2,0.14643251524678771,964932.6871307297,45000980.23464198,4,4,402105600,18720000
transport4_history,29,4,0,3,1.1042351145596885,54871278.704790846,45000980.23464198,4,4,603158400,28080000
transport4_history,29,4,1,1,0.09655505818859932,411915.6791616068,44183311.57084072,4,4,201052800,9360000
transport4_history,29,4,1,2,0.17592341535462633,1367431.4336993436,44183311.57084072,4,4,402105600,18720000
transport4_history,29,4,1,3,16.072786926887982,11414072801.531485,44183311.57084072,4,4,603158400,28080000
transport4_history,29,6,0,1,0.05508737382375183,126951.85476491647,41834531.78894504,4,4,201052800,9360000
transport4_history,29,6,0,2,0.10102870382058098,426996.6570475898,41834531.78894504,4,4,402105600,18720000
transport4_history,29,6,0,3,0.1628215856119697,1109069.7811061125,41834531.78894504,4,4,603158400,28080000
transport4_history,29,6,1,1,0.07050639194221131,206398.26582167696,41519208.1613317,4,4,201052800,9360000
transport4_history,29,6,1,2,0.10997326051970203,502138.2039876436,41519208.1613317,4,4,402105600,18720000
transport4_history,29,6,1,3,0.18296887477405818,1389963.8224648123,41519208.1613317,4,4,603158400,28080000
transport4_qk,20,4,0,1,0.3524899236804129,259604.20104197302,2089384.1831560656,4,4,392745600,201052800
transport4_qk,20,4,0,2,0.503683596237869,530070.8441114065,2089384.1831560656,4,4,785491200,402105600
transport4_qk,20,4,0,3,0.9713147580169899,1971234.4367517424,2089384.1831560656,4,4,1178236800,603158400
transport4_qk,20,4,1,1,0.37793029019196234,279184.3129725584,1954643.727781761,4,4,392745600,201052800
transport4_qk,20,4,1,2,0.5066067103511107,501660.0143990705,1954643.727781761,4,4,785491200,402105600
transport4_qk,20,4,1,3,1.0674023493504095,2227018.9829453155,1954643.727781761,4,4,1178236800,603158400
transport4_qk,20,6,0,1,0.26276497715077607,159428.03586727293,2309030.8574949875,4,4,392745600,201052800
transport4_qk,20,6,0,2,0.43698086083332177,440914.69005306164,2309030.8574949875,4,4,785491200,402105600
transport4_qk,20,6,0,3,0.5604403591894295,725251.343980541,2309030.8574949875,4,4,1178236800,603158400
transport4_qk,20,6,1,1,0.3003287980595069,203114.7452716045,2251891.6806094116,4,4,392745600,201052800
transport4_qk,20,6,1,2,0.4592978602678668,475046.7385883053,2251891.6806094116,4,4,785491200,402105600
transport4_qk,20,6,1,3,0.5599463944116003,706058.0378540776,2251891.6806094116,4,4,1178236800,603158400
transport4_qk,21,4,0,1,0.4826360134925699,3691718.2548426175,15848534.10799962,4,4,392745600,201052800
transport4_qk,21,4,0,2,0.7549591155965147,9033082.265030542,15848534.10799962,4,4,785491200,402105600
transport4_qk,21,4,0,3,1.5684403932776965,38987477.38410958,15848534.10799962,4,4,1178236800,603158400
transport4_qk,21,4,1,1,0.48839642005381223,3755693.4255090854,15745091.54641192,4,4,392745600,201052800
transport4_qk,21,4,1,2,0.7094931803480375,7925773.203946355,15745091.54641192,4,4,785491200,402105600
transport4_qk,21,4,1,3,1.4945366116315815,35168861.29851955,15745091.54641192,4,4,1178236800,603158400
transport4_qk,21,6,0,1,0.3306567072251714,1646045.899850304,15055225.613218475,4,4,392745600,201052800
transport4_qk,21,6,0,2,0.5357865438283403,4321861.7715024315,15055225.613218475,4,4,785491200,402105600
transport4_qk,21,6,0,3,0.7120973935580266,7634244.421626701,15055225.613218475,4,4,1178236800,603158400
transport4_qk,21,6,1,1,0.3582127393644294,1913879.367736945,14915317.646595946,4,4,392745600,201052800
transport4_qk,21,6,1,2,0.5728942040136361,4895323.128602494,14915317.646595946,4,4,785491200,402105600
transport4_qk,21,6,1,3,0.7054006775943359,7421714.637208935,14915317.646595946,4,4,1178236800,603158400
transport4_qk,22,4,0,1,0.4975831865792464,274566.51570547384,1108960.75809291,4,4,392745600,201052800
transport4_qk,22,4,0,2,0.694851585571696,535427.0203748076,1108960.75809291,4,4,785491200,402105600
transport4_qk,22,4,0,3,0.9531532732784859,1007492.13774069,1108960.75809291,4,4,1178236800,603158400
transport4_qk,22,4,1,1,0.5184535830630476,291004.6997952656,1082630.4615104347,4,4,392745600,201052800
transport4_qk,22,4,1,2,0.6739998731133994,491812.8503566206,1082630.4615104347,4,4,785491200,402105600
transport4_qk,22,4,1,3,1.0573432817159614,1210353.5903425878,1082630.4615104347,4,4,1178236800,603158400
transport4_qk,22,6,0,1,0.3926228621808996,182494.57805017233,1183855.773877834,4,4,392745600,201052800
transport4_qk,22,6,0,2,0.5928689134295816,416117.66688576026,1183855.773877834,4,4,785491200,402105600
transport4_qk,22,6,0,3,0.7364190101986784,642020.3272660726,1183855.773877834,4,4,1178236800,603158400
transport4_qk,22,6,1,1,0.4352481348807993,226706.75314071804,1196714.6828795476,4,4,392745600,201052800
transport4_qk,22,6,1,2,0.614691326077844,452173.1695783163,1196714.6828795476,4,4,785491200,402105600
transport4_qk,22,6,1,3,0.7362993052887211,648782.9094887669,1196714.6828795476,4,4,1178236800,603158400
transport4_qk,23,4,0,1,0.4682713286535445,272672.865127257,1243502.8540050033,4,4,392745600,201052800
transport4_qk,23,4,0,2,0.6519311757695394,528506.4427415247,1243502.8540050033,4,4,785491200,402105600
transport4_qk,23,4,0,3,1.1136490216781512,1542209.8270005991,1243502.8540050033,4,4,1178236800,603158400
transport4_qk,23,4,1,1,0.5340026267458619,313674.85360135994,1100000.588067871,4,4,392745600,201052800
transport4_qk,23,4,1,2,0.7018354906737785,541830.6512326221,1100000.588067871,4,4,785491200,402105600
transport4_qk,23,4,1,3,1.1337312718079724,1413882.0122138918,1100000.588067871,4,4,1178236800,603158400
transport4_qk,23,6,0,1,0.3961151329222753,162375.9479717163,1034853.4005636317,4,4,392745600,201052800
transport4_qk,23,6,0,2,0.5787137565069306,346582.3508289764,1034853.4005636317,4,4,785491200,402105600
transport4_qk,23,6,0,3,0.7257229528835447,545030.1774111156,1034853.4005636317,4,4,1178236800,603158400
transport4_qk,23,6,1,1,0.49575153860218524,253742.403831412,1032440.2049456197,4,4,392745600,201052800
transport4_qk,23,6,1,2,0.6632926514580413,454229.44131508167,1032440.2049456197,4,4,785491200,402105600
transport4_qk,23,6,1,3,0.7772729898946867,623752.1577169936,1032440.2049456197,4,4,1178236800,603158400
transport4_qk,24,4,0,1,0.2240152687595669,230371.02395039992,4590633.39229573,4,4,392745600,201052800
transport4_qk,24,4,0,2,0.31059360874118014,442851.01147496514,4590633.39229573,4,4,785491200,402105600
transport4_qk,24,4,0,3,0.41892999353730764,805666.9000666365,4590633.39229573,4,4,1178236800,603158400
transport4_qk,24,4,1,1,0.2568364867134116,263712.3807095787,3997763.314450399,4,4,392745600,201052800
transport4_qk,24,4,1,2,0.35563146511590005,505612.07393754495,3997763.314450399,4,4,785491200,402105600
transport4_qk,24,4,1,3,0.582498779185992,1356460.392807539,3997763.314450399,4,4,1178236800,603158400
transport4_qk,24,6,0,1,0.18427191567551426,125520.35610871391,3696543.8400848024,4,4,392745600,201052800
transport4_qk,24,6,0,2,0.2780095292842083,285703.2798045502,3696543.8400848024,4,4,785491200,402105600
transport4_qk,24,6,0,3,0.35474552800674736,465189.3033358791,3696543.8400848024,4,4,1178236800,603158400
transport4_qk,24,6,1,1,0.22342995339106447,175421.13210410113,3513978.6589356894,4,4,392745600,201052800
transport4_qk,24,6,1,2,0.3066464907513827,330426.688255085,3513978.6589356894,4,4,785491200,402105600
transport4_qk,24,6,1,3,0.3733183920394927,489731.3348959832,3513978.6589356894,4,4,1178236800,603158400
transport4_qk,25,4,0,1,0.17176948491327293,129078.02825216047,4374821.079096621,4,4,392745600,201052800
transport4_qk,25,4,0,2,0.2710866713528788,321496.77877380396,4374821.079096621,4,4,785491200,402105600
transport4_qk,25,4,0,3,0.49012377780633454,1050925.2837586445,4374821.079096621,4,4,1178236800,603158400
transport4_qk,25,4,1,1,0.1981191387301681,176801.34674890447,4504355.986275547,4,4,392745600,201052800
transport4_qk,25,4,1,2,0.2846536017697031,364977.48393362085,4504355.986275547,4,4,785491200,402105600
transport4_qk,25,4,1,3,1.171868950692621,6185727.7442455115,4504355.986275547,4,4,1178236800,603158400
transport4_qk,25,6,0,1,0.11999742282409169,67692.41169786564,4701063.845769359,4,4,392745600,201052800
transport4_qk,25,6,0,2,0.19274080252982834,174639.90053578728,4701063.845769359,4,4,785491200,402105600
transport4_qk,25,6,0,3,0.26879653435114226,339659.2758665609,4701063.845769359,4,4,1178236800,603158400
transport4_qk,25,6,1,1,0.1553262863419234,112556.74030233349,4665321.6272079125,4,4,392745600,201052800
transport4_qk,25,6,1,2,0.22870349316996763,244020.99033536878,4665321.6272079125,4,4,785491200,402105600
transport4_qk,25,6,1,3,0.2985524019092998,415836.616409849,4665321.6272079125,4,4,1178236800,603158400
transport4_qk,26,4,0,1,0.23344143099758768,130888.08893914428,2401840.9950494375,4,4,392745600,201052800
transport4_qk,26,4,0,2,0.36005534796058264,311374.31495671725,2401840.9950494375,4,4,785491200,402105600
transport4_qk,26,4,0,3,1.65603126451508,6586903.735356582,2401840.9950494375,4,4,1178236800,603158400
transport4_qk,26,4,1,1,0.3069711071445924,222633.62273511747,2362630.2064363915,4,4,392745600,201052800
transport4_qk,26,4,1,2,0.44534465346939767,468584.8442178124,2362630.2064363915,4,4,785491200,402105600
transport4_qk,26,4,1,3,2.734928131006637,17672076.742939204,2362630.2064363915,4,4,1178236800,603158400
transport4_qk,26,6,0,1,0.1785412345599321,76481.73754242298,2399278.5918027544,4,4,392745600,201052800
transport4_qk,26,6,0,2,0.30115375251405296,217599.17127394542,2399278.5918027544,4,4,785491200,402105600
transport4_qk,26,6,0,3,0.42816929218801425,439857.2076525757,2399278.5918027544,4,4,1178236800,603158400
transport4_qk,26,6,1,1,0.24811061118401367,144646.14688066597,2349720.425898402,4,4,392745600,201052800
transport4_qk,26,6,1,2,0.37264836238762566,326298.16111551295,2349720.425898402,4,4,785491200,402105600
transport4_qk,26,6,1,3,0.508941253818711,608627.4040013802,2349720.425898402,4,4,1178236800,603158400
transport4_qk,27,4,0,1,0.18700555797921883,221791.96662870457,6342153.996319756,4,4,392745600,201052800
transport4_qk,27,4,0,2,0.3022676874740855,579455.687508292,6342153.996319756,4,4,785491200,402105600
transport4_qk,27,4,0,3,1.0003190539468358,6346201.620449927,6342153.996319756,4,4,1178236800,603158400
transport4_qk,27,4,1,1,0.2520941245558372,395226.636344842,6219002.887411921,4,4,392745600,201052800
transport4_qk,27,4,1,2,0.3832340821160506,913374.7654527271,6219002.887411921,4,4,785491200,402105600
transport4_qk,27,4,1,3,5.046396270039309,158373844.6705892,6219002.887411921,4,4,1178236800,603158400
transport4_qk,27,6,0,1,0.13738660255975732,114477.4593484086,6065005.714643393,4,4,392745600,201052800
transport4_qk,27,6,0,2,0.23892105136424763,346210.3513915343,6065005.714643393,4,4,785491200,402105600
transport4_qk,27,6,0,3,0.3471252025858819,730808.360120441,6065005.714643393,4,4,1178236800,603158400
transport4_qk,27,6,1,1,0.19905706682103513,237582.8866092845,5995976.94220104,4,4,392745600,201052800
transport4_qk,27,6,1,2,0.296923681348946,528627.347724442,5995976.94220104,4,4,785491200,402105600
transport4_qk,27,6,1,3,0.4101886405098825,1008851.426353334,5995976.94220104,4,4,1178236800,603158400
transport4_qk,28,4,0,1,0.21188532303675262,327374.1463400339,7291932.322600366,4,4,392745600,201052800
transport4_qk,28,4,0,2,0.48411842457797166,1709014.911027555,7291932.322600366,4,4,785491200,402105600
transport4_qk,28,4,0,3,1.2603383933791752,11582890.795240879,7291932.322600366,4,4,1178236800,603158400
transport4_qk,28,4,1,1,0.2465982012184415,468841.551839844,7709856.344481888,4,4,392745600,201052800
transport4_qk,28,4,1,2,0.4221149504166956,1373750.1551380027,7709856.344481888,4,4,785491200,402105600
transport4_qk,28,4,1,3,4.683629427153506,169126374.06732893,7709856.344481888,4,4,1178236800,603158400
transport4_qk,28,6,0,1,0.14760199871299015,151696.47221139751,6962913.569450749,4,4,392745600,201052800
transport4_qk,28,6,0,2,0.2659104321496628,492336.18487666803,6962913.569450749,4,4,785491200,402105600
transport4_qk,28,6,0,3,0.4364208697271584,1326178.6294022556,6962913.569450749,4,4,1178236800,603158400
transport4_qk,28,6,1,1,0.19034794459139145,256752.4193686855,7086277.598869856,4,4,392745600,201052800
transport4_qk,28,6,1,2,0.29544546127297344,618547.144933932,7086277.598869856,4,4,785491200,402105600
transport4_qk,28,6,1,3,0.45003177816794243,1435173.8909548984,7086277.598869856,4,4,1178236800,603158400
transport4_qk,29,4,0,1,0.07740915994896884,269653.88572072645,45000980.23464198,4,4,392745600,201052800
transport4_qk,29,4,0,2,0.14592767455646538,958290.7530507471,45000980.23464198,4,4,785491200,402105600
transport4_qk,29,4,0,3,0.9566141674566939,41180876.96522431,45000980.23464198,4,4,1178236800,603158400
transport4_qk,29,4,1,1,0.09560437130099632,403844.11937384936,44183311.57084072,4,4,392745600,201052800
transport4_qk,29,4,1,2,0.16943919592155784,1268487.018450919,44183311.57084072,4,4,785491200,402105600
transport4_qk,29,4,1,3,8.568047606985251,3243560517.351495,44183311.57084072,4,4,1178236800,603158400
transport4_qk,29,6,0,1,0.054467393410477766,124110.37765091371,41834531.78894504,4,4,392745600,201052800
transport4_qk,29,6,0,2,0.09975546358311549,416301.80621211627,41834531.78894504,4,4,785491200,402105600
transport4_qk,29,6,0,3,0.1603518033612369,1075678.8007208481,41834531.78894504,4,4,1178236800,603158400
transport4_qk,29,6,1,1,0.06969535108774759,201677.14400353195,41519208.1613317,4,4,392745600,201052800
transport4_qk,29,6,1,2,0.10820383456033289,486109.78775659704,41519208.1613317,4,4,785491200,402105600
transport4_qk,29,6,1,3,0.17790454740938522,1314084.1003846994,41519208.1613317,4,4,1178236800,603158400
