model,weight_key,role,block_index,control,block_size,row_neighbor_cosine,column_neighbor_cosine,circulant_retained_energy,circulant_random_expectation
wan2.1-1.3b,blocks.0.ffn.2.weight,contract,7,rowcol_shuffled,64,0.01348462004968573,-0.015066485907084605,0.014811336626031584,0.015625
wan2.1-1.3b,blocks.0.ffn.2.weight,contract,7,matched_gaussian,64,-0.0036761835409532613,-0.006423857734712099,0.011938029179372386,0.015625
wan2.1-1.3b,blocks.0.ffn.2.weight,contract,7,smooth_positive_control,64,0.9639221031908548,0.9857204385293415,0.00010298682664254429,0.015625
wan2.1-1.3b,blocks.0.ffn.2.weight,contract,8,original,64,-0.00605345507324079,0.023787531008530545,0.016473643436639825,0.015625
wan2.1-1.3b,blocks.0.ffn.2.weight,contract,8,rowcol_shuffled,64,0.019612154344996083,-0.049656925090119285,0.016415646373980197,0.015625
wan2.1-1.3b,blocks.0.ffn.2.weight,contract,8,matched_gaussian,64,-0.01768608473327707,-0.014630698474034394,0.014983417204642689,0.015625
wan2.1-1.3b,blocks.0.ffn.2.weight,contract,8,smooth_positive_control,64,0.9808803768227429,0.9524002969657468,0.00030711058884681493,0.015625
wan2.1-1.3b,blocks.0.ffn.2.weight,contract,9,original,64,-0.003038461871872175,0.0026466196356300484,0.014167555273661871,0.015625
wan2.1-1.3b,blocks.0.ffn.2.weight,contract,9,rowcol_shuffled,64,-0.010859356968782133,0.017963030096180405,0.016084427745962443,0.015625
wan2.1-1.3b,blocks.0.ffn.2.weight,contract,9,matched_gaussian,64,0.008100842607604125,0.01243254061693603,0.016481881858438657,0.015625
wan2.1-1.3b,blocks.0.ffn.2.weight,contract,9,smooth_positive_control,64,0.9892434766550993,0.9769869224356257,0.00012751983473907507,0.015625
wan2.1-1.3b,blocks.0.ffn.2.weight,contract,10,original,64,0.0035574724511487975,-0.0168350532706133,0.02089758344701401,0.015625
wan2.1-1.3b,blocks.0.ffn.2.weight,contract,10,rowcol_shuffled,64,0.0010562640602077092,-0.01549004595591093,0.014121876368643066,0.015625
wan2.1-1.3b,blocks.0.ffn.2.weight,contract,10,matched_gaussian,64,0.007918373856077876,-0.0020474537332242394,0.016179181167112835,0.015625
wan2.1-1.3b,blocks.0.ffn.2.weight,contract,10,smooth_positive_control,64,0.9622431561084128,0.9952977036604626,0.00040547255685041467,0.015625
wan2.1-1.3b,blocks.0.ffn.2.weight,contract,11,original,64,-0.004712914487086944,0.002510647650950095,0.019569866586275107,0.015625
wan2.1-1.3b,blocks.0.ffn.2.weight,contract,11,rowcol_shuffled,64,-0.013246494298355182,0.009752742766094646,0.012290068614273557,0.015625
wan2.1-1.3b,blocks.0.ffn.2.weight,contract,11,matched_gaussian,64,-0.0168436400000295,0.02891906035822977,0.013610212166987063,0.015625
wan2.1-1.3b,blocks.0.ffn.2.weight,contract,11,smooth_positive_control,64,0.9765685838683675,0.9633331061848741,0.0002436311455487363,0.015625
wan2.1-1.3b,blocks.0.ffn.2.weight,contract,12,original,64,-0.021396104621014045,0.018647176952696246,0.012937116022152185,0.015625
wan2.1-1.3b,blocks.0.ffn.2.weight,contract,12,rowcol_shuffled,64,-0.020724303358915837,-0.015061276626872027,0.01205669082322005,0.015625
wan2.1-1.3b,blocks.0.ffn.2.weight,contract,12,matched_gaussian,64,-0.007008700790662468,0.00429436820805944,0.013089482928201912,0.015625
wan2.1-1.3b,blocks.0.ffn.2.weight,contract,12,smooth_positive_control,64,0.9800132492605895,0.9838104859936239,1.3743379808358274e-05,0.015625
wan2.1-1.3b,blocks.0.ffn.2.weight,contract,13,original,64,-0.0167097762461684,-0.01445156450708324,0.017028080510289294,0.015625
wan2.1-1.3b,blocks.0.ffn.2.weight,contract,13,rowcol_shuffled,64,-0.002656443780985578,0.0004183771745225333,0.012457180675086459,0.015625
wan2.1-1.3b,blocks.0.ffn.2.weight,contract,13,matched_gaussian,64,-0.017309309544739193,-0.005956117792290322,0.012786610367234937,0.015625
wan2.1-1.3b,blocks.0.ffn.2.weight,contract,13,smooth_positive_control,64,0.9753881834718934,0.9549138964038701,6.500280996780671e-06,0.015625
wan2.1-1.3b,blocks.0.ffn.2.weight,contract,14,original,64,0.012490094219304146,0.013668767341352762,0.01406340940602247,0.015625
wan2.1-1.3b,blocks.0.ffn.2.weight,contract,14,rowcol_shuffled,64,0.01670639263214692,0.023867484298910408,0.01414681678999976,0.015625
wan2.1-1.3b,blocks.0.ffn.2.weight,contract,14,matched_gaussian,64,0.0017838406364790104,0.006521622545465,0.021215441039692844,0.015625
wan2.1-1.3b,blocks.0.ffn.2.weight,contract,14,smooth_positive_control,64,0.9812184106012193,0.9919514695106619,0.0019516682330561277,0.015625
wan2.1-1.3b,blocks.0.ffn.2.weight,contract,15,original,64,-0.01589895285572972,-0.016720127827125602,0.014278993619358651,0.015625
wan2.1-1.3b,blocks.0.ffn.2.weight,contract,15,rowcol_shuffled,64,0.010014953990056377,-0.007727591403991324,0.014225334011300564,0.015625
wan2.1-1.3b,blocks.0.ffn.2.weight,contract,15,matched_gaussian,64,-0.00010470402735211082,-0.001904405055021735,0.014928132094320385,0.015625
wan2.1-1.3b,blocks.0.ffn.2.weight,contract,15,smooth_positive_control,64,0.9907418028578584,0.9901677405257957,0.0005806726524312648,0.015625
wan2.1-1.3b,blocks.0.ffn.2.weight,contract,16,original,64,0.004884488427591121,-0.005159038587800842,0.01629293398328221,0.015625
wan2.1-1.3b,blocks.0.ffn.2.weight,contract,16,rowcol_shuffled,64,-0.017185807211783168,-0.0003689602893694402,0.010924653041806913,0.015625
wan2.1-1.3b,blocks.0.ffn.2.weight,contract,16,matched_gaussian,64,-0.018168847813569054,0.015021004735389892,0.02115705445193049,0.015625
wan2.1-1.3b,blocks.0.ffn.2.weight,contract,16,smooth_positive_control,64,0.9626222364183821,0.9922378365801258,0.0002742318058505946,0.015625
wan2.1-1.3b,blocks.0.ffn.2.weight,contract,17,original,64,0.014290855651932085,-0.004161646542845107,0.01722307983334169,0.015625
wan2.1-1.3b,blocks.0.ffn.2.weight,contract,17,rowcol_shuffled,64,0.02228229850318338,0.0020316005348947723,0.014697525087953302,0.015625
wan2.1-1.3b,blocks.0.ffn.2.weight,contract,17,matched_gaussian,64,0.03348730074302021,0.009775033417231493,0.010343567026602132,0.015625
wan2.1-1.3b,blocks.0.ffn.2.weight,contract,17,smooth_positive_control,64,0.9922817477417055,0.9847964644642543,0.0002847219585204192,0.015625
wan2.1-1.3b,blocks.0.ffn.2.weight,contract,18,original,64,-0.027336026539970474,-0.011619576740049806,0.016086590981380777,0.015625
wan2.1-1.3b,blocks.0.ffn.2.weight,contract,18,rowcol_shuffled,64,-0.01810838278925346,0.015889351023635936,0.01993285286162135,0.015625
wan2.1-1.3b,blocks.0.ffn.2.weight,contract,18,matched_gaussian,64,-0.010405073192013711,-0.006663110130281083,0.01610723015846914,0.015625
wan2.1-1.3b,blocks.0.ffn.2.weight,contract,18,smooth_positive_control,64,0.9672303877539459,0.9617291726842739,0.0009298960693874714,0.015625
wan2.1-1.3b,blocks.0.ffn.2.weight,contract,19,original,64,-0.0024999722197095275,-0.012028850370004774,0.018645839796120972,0.015625
wan2.1-1.3b,blocks.0.ffn.2.weight,contract,19,rowcol_shuffled,64,0.001946357115346065,-0.0009751293898475666,0.015344224182503812,0.015625
wan2.1-1.3b,blocks.0.ffn.2.weight,contract,19,matched_gaussian,64,0.01945163631979242,-0.012290589332865276,0.017290244618356192,0.015625
wan2.1-1.3b,blocks.0.ffn.2.weight,contract,19,smooth_positive_control,64,0.9904658776606821,0.972185273185839,0.0005403506817667774,0.015625
wan2.1-1.3b,blocks.0.ffn.2.weight,contract,20,original,64,0.014920359118930028,-0.03756687336435406,0.017152948331784254,0.015625
wan2.1-1.3b,blocks.0.ffn.2.weight,contract,20,rowcol_shuffled,64,-0.0061975852674853215,-0.013826934979388928,0.021097505286573157,0.015625
wan2.1-1.3b,blocks.0.ffn.2.weight,contract,20,matched_gaussian,64,0.005840904047756365,-0.013773001932034864,0.014314552948568081,0.015625
wan2.1-1.3b,blocks.0.ffn.2.weight,contract,20,smooth_positive_control,64,0.9925196168258996,0.979859564307084,7.065057194256535e-05,0.015625
wan2.1-1.3b,blocks.0.ffn.2.weight,contract,21,original,64,0.028892370399514342,0.038351048901444584,0.018646606973230853,0.015625
wan2.1-1.3b,blocks.0.ffn.2.weight,contract,21,rowcol_shuffled,64,-0.03601373620088699,0.0018349371113499811,0.01636696690173597,0.015625
wan2.1-1.3b,blocks.0.ffn.2.weight,contract,21,matched_gaussian,64,-0.0025641489376000914,-0.011983002732480666,0.01849976518107853,0.015625
wan2.1-1.3b,blocks.0.ffn.2.weight,contract,21,smooth_positive_control,64,0.983605991153529,0.975267618925291,0.00024709630747977697,0.015625
wan2.1-1.3b,blocks.0.ffn.2.weight,contract,22,original,64,0.028504018252210935,0.029531303745697682,0.017091197333763873,0.015625
wan2.1-1.3b,blocks.0.ffn.2.weight,contract,22,rowcol_shuffled,64,-0.018816277316574214,-0.013211596163642564,0.0117122580097691,0.015625
wan2.1-1.3b,blocks.0.ffn.2.weight,contract,22,matched_gaussian,64,-0.02996330663866032,-0.006572752899360064,0.015116904651671632,0.015625
wan2.1-1.3b,blocks.0.ffn.2.weight,contract,22,smooth_positive_control,64,0.9796238291576609,0.9777649277185116,3.061652703386372e-05,0.015625
wan2.1-1.3b,blocks.0.ffn.2.weight,contract,23,original,64,-0.018819811102172918,-0.006625837981346128,0.017012126087789972,0.015625
wan2.1-1.3b,blocks.0.ffn.2.weight,contract,23,rowcol_shuffled,64,0.006990716665231386,0.028780223475606447,0.015348433261297206,0.015625
wan2.1-1.3b,blocks.0.ffn.2.weight,contract,23,matched_gaussian,64,0.030488588749609306,0.005150968076988077,0.017645432621282094,0.015625
wan2.1-1.3b,blocks.0.ffn.2.weight,contract,23,smooth_positive_control,64,0.9866463230333204,0.9830072095652802,1.2958466548636869e-05,0.015625
wan2.1-1.3b,blocks.0.ffn.2.weight,contract,24,original,64,-0.013633004067546663,-0.012964785157611467,0.020008852613548195,0.015625
wan2.1-1.3b,blocks.0.ffn.2.weight,contract,24,rowcol_shuffled,64,-0.005529325885428015,-0.0129598534871155,0.018927879274994546,0.015625
wan2.1-1.3b,blocks.0.ffn.2.weight,contract,24,matched_gaussian,64,0.005939636317387979,0.007792896967032844,0.016142972528273104,0.015625
wan2.1-1.3b,blocks.0.ffn.2.weight,contract,24,smooth_positive_control,64,0.9803328984052216,0.9781427565132558,0.00035348896735232005,0.015625
wan2.1-1.3b,blocks.0.ffn.2.weight,contract,25,original,64,0.02263356850791083,0.01711453940985814,0.013883374415356024,0.015625
wan2.1-1.3b,blocks.0.ffn.2.weight,contract,25,rowcol_shuffled,64,-0.013201685471001248,-0.015764544826137022,0.015725854434007685,0.015625
wan2.1-1.3b,blocks.0.ffn.2.weight,contract,25,matched_gaussian,64,-0.018578121920835772,0.030133713124644263,0.012859467031133626,0.015625
wan2.1-1.3b,blocks.0.ffn.2.weight,contract,25,smooth_positive_control,64,0.9713813098777652,0.9860361538820711,1.9212479858020152e-05,0.015625
wan2.1-1.3b,blocks.0.ffn.2.weight,contract,26,original,64,0.01273831083295289,0.02325541458033364,0.01819565440543884,0.015625
wan2.1-1.3b,blocks.0.ffn.2.weight,contract,26,rowcol_shuffled,64,-7.808670705135317e-05,0.007587079003658945,0.013410720028120451,0.015625
wan2.1-1.3b,blocks.0.ffn.2.weight,contract,26,matched_gaussian,64,-0.027758566574169512,-0.004880930678746058,0.012848514649049434,0.015625
wan2.1-1.3b,blocks.0.ffn.2.weight,contract,26,smooth_positive_control,64,0.9848519178417237,0.9901759955196475,0.0005996356985093973,0.015625
wan2.1-1.3b,blocks.0.ffn.2.weight,contract,27,original,64,-0.0037069780263034257,0.03935893197779014,0.017331989244834006,0.015625
wan2.1-1.3b,blocks.0.ffn.2.weight,contract,27,rowcol_shuffled,64,0.015248995050164254,-0.0009125881797760322,0.014726970848027328,0.015625
wan2.1-1.3b,blocks.0.ffn.2.weight,contract,27,matched_gaussian,64,-0.008253482532059684,0.011363091580095349,0.014085615877448226,0.015625
wan2.1-1.3b,blocks.0.ffn.2.weight,contract,27,smooth_positive_control,64,0.962506916720861,0.965379343444217,0.0002397047168913627,0.015625
wan2.1-1.3b,blocks.0.ffn.2.weight,contract,28,original,64,-0.008792423734908556,0.012662855892399606,0.009105942723263967,0.015625
wan2.1-1.3b,blocks.0.ffn.2.weight,contract,28,rowcol_shuffled,64,-0.02980696794711359,0.007246281508112652,0.014845344617448908,0.015625
wan2.1-1.3b,blocks.0.ffn.2.weight,contract,28,matched_gaussian,64,-0.024380703736433185,0.005848083794492576,0.012702058896817345,0.015625
wan2.1-1.3b,blocks.0.ffn.2.weight,contract,28,smooth_positive_control,64,0.9847965932717793,0.9910512256771064,0.00047347190657532186,0.015625
wan2.1-1.3b,blocks.0.ffn.2.weight,contract,29,original,64,0.025474391119122496,-0.005491657161178189,0.019224658334124727,0.015625
wan2.1-1.3b,blocks.0.ffn.2.weight,contract,29,rowcol_shuffled,64,-0.039290924119467024,-0.0024575492488222933,0.018352227375073953,0.015625
wan2.1-1.3b,blocks.0.ffn.2.weight,contract,29,matched_gaussian,64,0.0069438293088221505,0.027309163800087192,0.015195808725577263,0.015625
wan2.1-1.3b,blocks.0.ffn.2.weight,contract,29,smooth_positive_control,64,0.9811469348612983,0.9680111367902805,0.00014187882130208053,0.015625
wan2.1-1.3b,blocks.0.ffn.2.weight,contract,30,original,64,-0.008581113413526315,-0.008752084398692342,0.017029850679504778,0.015625
wan2.1-1.3b,blocks.0.ffn.2.weight,contract,30,rowcol_shuffled,64,-0.0032273513659944525,0.013006320538575157,0.012475422562405235,0.015625
wan2.1-1.3b,blocks.0.ffn.2.weight,contract,30,matched_gaussian,64,0.009255054049557428,0.04396476818740292,0.01743957390070146,0.015625
wan2.1-1.3b,blocks.0.ffn.2.weight,contract,30,smooth_positive_control,64,0.9907802619258654,0.9818531506736219,0.00020764087278527546,0.015625
wan2.1-1.3b,blocks.0.ffn.2.weight,contract,31,original,64,-0.00027615920689110705,0.0208476124306604,0.01490121462893215,0.015625
wan2.1-1.3b,blocks.0.ffn.2.weight,contract,31,rowcol_shuffled,64,0.021798920022290537,0.006750630814823298,0.018494567787061284,0.015625
wan2.1-1.3b,blocks.0.ffn.2.weight,contract,31,matched_gaussian,64,0.031375275348802856,0.031448807088649805,0.014176006596591888,0.015625
wan2.1-1.3b,blocks.0.ffn.2.weight,contract,31,smooth_positive_control,64,0.9802504904709746,0.9787797868289447,0.0012940553581552742,0.015625
wan2.1-1.3b,blocks.0.ffn.2.weight,contract,32,original,64,0.04446698194339897,0.00937763478856972,0.012173958439847362,0.015625
wan2.1-1.3b,blocks.0.ffn.2.weight,contract,32,rowcol_shuffled,64,-0.017175680739781027,-0.014233337143311143,0.018906898217467827,0.015625
wan2.1-1.3b,blocks.0.ffn.2.weight,contract,32,matched_gaussian,64,0.007153475668315145,-0.010238821018889134,0.01921879433626095,0.015625
wan2.1-1.3b,blocks.0.ffn.2.weight,contract,32,smooth_positive_control,64,0.9792298512146406,0.9935726611699074,0.0012974350997317365,0.015625
wan2.1-1.3b,blocks.0.ffn.2.weight,contract,33,original,64,0.007140069484116144,0.002906401879415573,0.014688061224262104,0.015625
wan2.1-1.3b,blocks.0.ffn.2.weight,contract,33,rowcol_shuffled,64,-0.005423000721708527,-0.0129422744653033,0.015193313841075981,0.015625
wan2.1-1.3b,blocks.0.ffn.2.weight,contract,33,matched_gaussian,64,0.006978489493795195,0.015624511908215663,0.015010851773810485,0.015625
wan2.1-1.3b,blocks.0.ffn.2.weight,contract,33,smooth_positive_control,64,0.9682376570181905,0.9918530999675342,0.00021254849328090046,0.015625
wan2.1-1.3b,blocks.0.ffn.2.weight,contract,34,original,64,0.007432655224585364,0.026776518534997622,0.01883405014561505,0.015625
wan2.1-1.3b,blocks.0.ffn.2.weight,contract,34,rowcol_shuffled,64,0.009719745187186723,0.00758009360843154,0.013536475133725112,0.015625
wan2.1-1.3b,blocks.0.ffn.2.weight,contract,34,matched_gaussian,64,0.012819576073188114,-0.008229995670185774,0.017317872894459827,0.015625
wan2.1-1.3b,blocks.0.ffn.2.weight,contract,34,smooth_positive_control,64,0.9806399969962958,0.9836967882544163,0.0008212337603756941,0.015625
wan2.1-1.3b,blocks.0.ffn.2.weight,contract,35,original,64,0.00901692111405757,-0.014838566665461989,0.016865689821766536,0.015625
wan2.1-1.3b,blocks.0.ffn.2.weight,contract,35,rowcol_shuffled,64,0.019697776670679033,0.004135233617278072,0.011046374308707979,0.015625
wan2.1-1.3b,blocks.0.ffn.2.weight,contract,35,matched_gaussian,64,-0.003561860752976357,-0.010898005280159578,0.014033107074638073,0.015625
wan2.1-1.3b,blocks.0.ffn.2.weight,contract,35,smooth_positive_control,64,0.9942405496682385,0.969667744012609,1.8449124026738297e-08,0.015625
wan2.1-1.3b,blocks.0.ffn.2.weight,contract,36,original,64,0.010372574628622589,0.013195096225450372,0.02077874513470081,0.015625
wan2.1-1.3b,blocks.0.ffn.2.weight,contract,36,rowcol_shuffled,64,0.0008379753424060683,0.006046768475440711,0.019558210901643402,0.015625
wan2.1-1.3b,blocks.0.ffn.2.weight,contract,36,matched_gaussian,64,0.002375928157969957,0.005552729142113349,0.013355977789004698,0.015625
wan2.1-1.3b,blocks.0.ffn.2.weight,contract,36,smooth_positive_control,64,0.9881900754790557,0.9763365398656978,0.0013181854491380012,0.015625
wan2.1-1.3b,blocks.0.ffn.2.weight,contract,37,original,64,-0.00283227215018907,0.003893774468598741,0.021348528473067216,0.015625
wan2.1-1.3b,blocks.0.ffn.2.weight,contract,37,rowcol_shuffled,64,0.02042146990585267,0.026878893100647713,0.012347974300254375,0.015625
wan2.1-1.3b,blocks.0.ffn.2.weight,contract,37,matched_gaussian,64,-0.011399723573918753,-0.038316648317135264,0.01324362786537119,0.015625
wan2.1-1.3b,blocks.0.ffn.2.weight,contract,37,smooth_positive_control,64,0.9895469695592057,0.9705004056619901,0.0001382334558703731,0.015625
wan2.1-1.3b,blocks.0.ffn.2.weight,contract,38,original,64,0.0001224075756084925,0.019995270146998395,0.017247578945435063,0.015625
wan2.1-1.3b,blocks.0.ffn.2.weight,contract,38,rowcol_shuffled,64,0.0020236898660860128,0.015675434161608926,0.0178020226381733,0.015625
wan2.1-1.3b,blocks.0.ffn.2.weight,contract,38,matched_gaussian,64,0.00951890589257459,-0.008872278708405675,0.018076188608321803,0.015625
wan2.1-1.3b,blocks.0.ffn.2.weight,contract,38,smooth_positive_control,64,0.9877750563725595,0.9841146085161497,0.00031609961710806866,0.015625
wan2.1-1.3b,blocks.0.ffn.2.weight,contract,39,original,64,-0.036424971548384755,0.0027958258488504544,0.015220630654933048,0.015625
wan2.1-1.3b,blocks.0.ffn.2.weight,contract,39,rowcol_shuffled,64,-0.008234450871691749,0.008213056684594213,0.01669317790961739,0.015625
wan2.1-1.3b,blocks.0.ffn.2.weight,contract,39,matched_gaussian,64,0.004361284447050322,-0.0040675720338423284,0.012848337832900587,0.015625
wan2.1-1.3b,blocks.0.ffn.2.weight,contract,39,smooth_positive_control,64,0.9872638306085217,0.9807801483596446,0.00023566328718466052,0.015625
wan2.1-1.3b,blocks.15.ffn.0.weight,expand,0,original,64,0.015909279049069795,0.015109652680616757,0.01462643034893976,0.015625
wan2.1-1.3b,blocks.15.ffn.0.weight,expand,0,rowcol_shuffled,64,0.04602929087353376,-0.014832022434546557,0.021037797347607537,0.015625
wan2.1-1.3b,blocks.15.ffn.0.weight,expand,0,matched_gaussian,64,-0.021165447566985702,0.0074005647791200195,0.02082761259031043,0.015625
wan2.1-1.3b,blocks.15.ffn.0.weight,expand,0,smooth_positive_control,64,0.9811307386269562,0.9656586802111753,0.0007164893214774089,0.015625
wan2.1-1.3b,blocks.15.ffn.0.weight,expand,1,original,64,6.983305885056878e-05,0.018398202713590175,0.0170470441583911,0.015625
wan2.1-1.3b,blocks.15.ffn.0.weight,expand,1,rowcol_shuffled,64,0.039249492251475594,-0.017679041976897816,0.015232892846307088,0.015625
wan2.1-1.3b,blocks.15.ffn.0.weight,expand,1,matched_gaussian,64,0.006932416989415764,0.004712291249411849,0.019505812761031718,0.015625
wan2.1-1.3b,blocks.15.ffn.0.weight,expand,1,smooth_positive_control,64,0.9917062754788333,0.9801611916932597,0.0014945217458723107,0.015625
wan2.1-1.3b,blocks.15.ffn.0.weight,expand,2,original,64,0.027451949024860912,0.0019530667771443433,0.018135467503691573,0.015625
wan2.1-1.3b,blocks.15.ffn.0.weight,expand,2,rowcol_shuffled,64,0.03167425068479295,-0.0013010790776655367,0.016793883359092907,0.015625
wan2.1-1.3b,blocks.15.ffn.0.weight,expand,2,matched_gaussian,64,-0.021687465576578694,-0.033260488156337545,0.01451073333735285,0.015625
