model,weight_key,role,block_index,control,block_size,method,target_scalar_density,actual_scalar_density,retained_energy,relative_fro_error
wan2.1-1.3b,blocks.0.ffn.0.weight,expand,1,matched_gaussian,64,identity_topk_oracle,0.0625,0.0625,0.3262308959938566,0.8208343949945954
wan2.1-1.3b,blocks.0.ffn.0.weight,expand,1,matched_gaussian,64,row_fft_topk_oracle,0.0625,0.0625,0.2357488489780756,0.8742145909454523
wan2.1-1.3b,blocks.0.ffn.0.weight,expand,1,matched_gaussian,64,row_fft_lowfreq_static,0.0625,0.0625,0.05501915124478973,0.9721012543738488
wan2.1-1.3b,blocks.0.ffn.0.weight,expand,1,matched_gaussian,64,column_fft_topk_oracle,0.0625,0.0625,0.23641260948403103,0.8738348760011636
wan2.1-1.3b,blocks.0.ffn.0.weight,expand,1,matched_gaussian,64,column_fft_lowfreq_static,0.0625,0.0625,0.0709084265923523,0.9638939637779913
wan2.1-1.3b,blocks.0.ffn.0.weight,expand,1,matched_gaussian,64,fft2_topk_oracle,0.0625,0.0625,0.23624892534570763,0.8739285294887061
wan2.1-1.3b,blocks.0.ffn.0.weight,expand,1,matched_gaussian,64,fft2_lowfreq_static,0.0625,0.0625,0.060198634963489345,0.9694335279102486
wan2.1-1.3b,blocks.0.ffn.0.weight,expand,1,matched_gaussian,64,identity_topk_oracle,0.125,0.125,0.5024544680895479,0.7053690749603729
wan2.1-1.3b,blocks.0.ffn.0.weight,expand,1,matched_gaussian,64,row_fft_topk_oracle,0.125,0.125,0.38766572396006427,0.782517907807825
wan2.1-1.3b,blocks.0.ffn.0.weight,expand,1,matched_gaussian,64,row_fft_lowfreq_static,0.125,0.125,0.11716209696275201,0.9395945418302769
wan2.1-1.3b,blocks.0.ffn.0.weight,expand,1,matched_gaussian,64,column_fft_topk_oracle,0.125,0.125,0.3862269842143601,0.7834366699265741
wan2.1-1.3b,blocks.0.ffn.0.weight,expand,1,matched_gaussian,64,column_fft_lowfreq_static,0.125,0.125,0.1299367647962512,0.9327718023202399
wan2.1-1.3b,blocks.0.ffn.0.weight,expand,1,matched_gaussian,64,fft2_topk_oracle,0.125,0.125,0.38386036518480326,0.7849456253876422
wan2.1-1.3b,blocks.0.ffn.0.weight,expand,1,matched_gaussian,64,fft2_lowfreq_static,0.125,0.125,0.12506325587610875,0.9353805343943669
wan2.1-1.3b,blocks.0.ffn.0.weight,expand,1,matched_gaussian,64,identity_topk_oracle,0.25,0.25,0.7215996143234308,0.5276366038066059
wan2.1-1.3b,blocks.0.ffn.0.weight,expand,1,matched_gaussian,64,row_fft_topk_oracle,0.25,0.25,0.5995627542775577,0.6328011107152407
wan2.1-1.3b,blocks.0.ffn.0.weight,expand,1,matched_gaussian,64,row_fft_lowfreq_static,0.25,0.25,0.23976910748212402,0.8719122045927996
wan2.1-1.3b,blocks.0.ffn.0.weight,expand,1,matched_gaussian,64,column_fft_topk_oracle,0.25,0.25,0.599596103030133,0.6327747600606926
wan2.1-1.3b,blocks.0.ffn.0.weight,expand,1,matched_gaussian,64,column_fft_lowfreq_static,0.25,0.25,0.25378144058697494,0.8638394291840499
wan2.1-1.3b,blocks.0.ffn.0.weight,expand,1,matched_gaussian,64,fft2_topk_oracle,0.25,0.25,0.5920654796276542,0.6386975186834107
wan2.1-1.3b,blocks.0.ffn.0.weight,expand,1,matched_gaussian,64,fft2_lowfreq_static,0.25,0.25,0.2471349216059148,0.8676779808166653
wan2.1-1.3b,blocks.0.ffn.0.weight,expand,1,smooth_positive_control,64,identity_topk_oracle,0.015625,0.015625,0.11601024204717857,0.9402072952029363
wan2.1-1.3b,blocks.0.ffn.0.weight,expand,1,smooth_positive_control,64,row_fft_topk_oracle,0.015625,0.015625,0.40419557625139463,0.7718836853753325
wan2.1-1.3b,blocks.0.ffn.0.weight,expand,1,smooth_positive_control,64,row_fft_lowfreq_static,0.015625,0.015625,0.3022769589341938,0.8352981749446159
wan2.1-1.3b,blocks.0.ffn.0.weight,expand,1,smooth_positive_control,64,column_fft_topk_oracle,0.015625,0.015625,0.4133051184568609,0.7659601044069718
wan2.1-1.3b,blocks.0.ffn.0.weight,expand,1,smooth_positive_control,64,column_fft_lowfreq_static,0.015625,0.015625,0.0007027226733890745,0.9996485769142128
wan2.1-1.3b,blocks.0.ffn.0.weight,expand,1,smooth_positive_control,64,fft2_topk_oracle,0.015625,0.015625,0.9999999999999999,1.0536712127723509e-08
wan2.1-1.3b,blocks.0.ffn.0.weight,expand,1,smooth_positive_control,64,fft2_lowfreq_static,0.015625,0.015625,0.9999999999999999,1.0536712127723509e-08
wan2.1-1.3b,blocks.0.ffn.0.weight,expand,1,smooth_positive_control,64,identity_topk_oracle,0.0625,0.0625,0.3351078712125089,0.8154091787486152
wan2.1-1.3b,blocks.0.ffn.0.weight,expand,1,smooth_positive_control,64,row_fft_topk_oracle,0.0625,0.0625,0.8674305899776148,0.3641008239792725
wan2.1-1.3b,blocks.0.ffn.0.weight,expand,1,smooth_positive_control,64,row_fft_lowfreq_static,0.0625,0.0625,0.7277433111171177,0.5217822236171737
wan2.1-1.3b,blocks.0.ffn.0.weight,expand,1,smooth_positive_control,64,column_fft_topk_oracle,0.0625,0.0625,0.917821150777848,0.2866685354589025
wan2.1-1.3b,blocks.0.ffn.0.weight,expand,1,smooth_positive_control,64,column_fft_lowfreq_static,0.0625,0.0625,0.6161922493523981,0.6195221954438774
wan2.1-1.3b,blocks.0.ffn.0.weight,expand,1,smooth_positive_control,64,fft2_topk_oracle,0.0625,0.0625,0.9999999999999999,1.0536712127723509e-08
wan2.1-1.3b,blocks.0.ffn.0.weight,expand,1,smooth_positive_control,64,fft2_lowfreq_static,0.0625,0.0625,0.9999999999999999,1.0536712127723509e-08
wan2.1-1.3b,blocks.0.ffn.0.weight,expand,1,smooth_positive_control,64,identity_topk_oracle,0.125,0.125,0.5197216197664385,0.6930211975355166
wan2.1-1.3b,blocks.0.ffn.0.weight,expand,1,smooth_positive_control,64,row_fft_topk_oracle,0.125,0.125,0.9999999999999984,3.942476676500724e-08
wan2.1-1.3b,blocks.0.ffn.0.weight,expand,1,smooth_positive_control,64,row_fft_lowfreq_static,0.125,0.125,0.9999999999999988,3.494632065164618e-08
wan2.1-1.3b,blocks.0.ffn.0.weight,expand,1,smooth_positive_control,64,column_fft_topk_oracle,0.125,0.125,1.0000000000000009,0.0
wan2.1-1.3b,blocks.0.ffn.0.weight,expand,1,smooth_positive_control,64,column_fft_lowfreq_static,0.125,0.125,0.9999999999999999,1.0536712127723509e-08
wan2.1-1.3b,blocks.0.ffn.0.weight,expand,1,smooth_positive_control,64,fft2_topk_oracle,0.125,0.125,0.9999999999999999,1.0536712127723509e-08
wan2.1-1.3b,blocks.0.ffn.0.weight,expand,1,smooth_positive_control,64,fft2_lowfreq_static,0.125,0.125,0.9999999999999999,1.0536712127723509e-08
wan2.1-1.3b,blocks.0.ffn.0.weight,expand,1,smooth_positive_control,64,identity_topk_oracle,0.25,0.25,0.7284828072195998,0.5210731165397042
wan2.1-1.3b,blocks.0.ffn.0.weight,expand,1,smooth_positive_control,64,row_fft_topk_oracle,0.25,0.25,0.9999999999999984,3.942476676500724e-08
wan2.1-1.3b,blocks.0.ffn.0.weight,expand,1,smooth_positive_control,64,row_fft_lowfreq_static,0.25,0.25,0.9999999999999988,3.494632065164618e-08
wan2.1-1.3b,blocks.0.ffn.0.weight,expand,1,smooth_positive_control,64,column_fft_topk_oracle,0.25,0.25,1.0000000000000009,0.0
wan2.1-1.3b,blocks.0.ffn.0.weight,expand,1,smooth_positive_control,64,column_fft_lowfreq_static,0.25,0.25,0.9999999999999999,1.0536712127723509e-08
wan2.1-1.3b,blocks.0.ffn.0.weight,expand,1,smooth_positive_control,64,fft2_topk_oracle,0.25,0.25,0.9999999999999999,1.0536712127723509e-08
wan2.1-1.3b,blocks.0.ffn.0.weight,expand,1,smooth_positive_control,64,fft2_lowfreq_static,0.25,0.25,0.9999999999999999,1.0536712127723509e-08
wan2.1-1.3b,blocks.0.ffn.0.weight,expand,2,original,64,identity_topk_oracle,0.015625,0.015625,0.2275373396356393,0.8788985495291027
wan2.1-1.3b,blocks.0.ffn.0.weight,expand,2,original,64,row_fft_topk_oracle,0.015625,0.015625,0.15537380435746367,0.9190354702853075
wan2.1-1.3b,blocks.0.ffn.0.weight,expand,2,original,64,row_fft_lowfreq_static,0.015625,0.015625,0.011341737932716213,0.994312959820641
wan2.1-1.3b,blocks.0.ffn.0.weight,expand,2,original,64,column_fft_topk_oracle,0.015625,0.015625,0.10832642928523045,0.9442846873240981
wan2.1-1.3b,blocks.0.ffn.0.weight,expand,2,original,64,column_fft_lowfreq_static,0.015625,0.015625,0.04295749983562826,0.9782854901123555
wan2.1-1.3b,blocks.0.ffn.0.weight,expand,2,original,64,fft2_topk_oracle,0.015625,0.015625,0.08904845373399484,0.9544378168670838
wan2.1-1.3b,blocks.0.ffn.0.weight,expand,2,original,64,fft2_lowfreq_static,0.015625,0.015625,0.018983954934912204,0.9904625409701711
wan2.1-1.3b,blocks.0.ffn.0.weight,expand,2,original,64,identity_topk_oracle,0.0625,0.0625,0.4366554360220872,0.7505628314657693
wan2.1-1.3b,blocks.0.ffn.0.weight,expand,2,original,64,row_fft_topk_oracle,0.0625,0.0625,0.3456922944581889,0.8088928887941909
wan2.1-1.3b,blocks.0.ffn.0.weight,expand,2,original,64,row_fft_lowfreq_static,0.0625,0.0625,0.0528410604651795,0.9732209099350572
wan2.1-1.3b,blocks.0.ffn.0.weight,expand,2,original,64,column_fft_topk_oracle,0.0625,0.0625,0.2724852604925229,0.8529447458701396
wan2.1-1.3b,blocks.0.ffn.0.weight,expand,2,original,64,column_fft_lowfreq_static,0.0625,0.0625,0.09444993192841786,0.9516039449642809
wan2.1-1.3b,blocks.0.ffn.0.weight,expand,2,original,64,fft2_topk_oracle,0.0625,0.0625,0.24353081284564546,0.8697523711691475
wan2.1-1.3b,blocks.0.ffn.0.weight,expand,2,original,64,fft2_lowfreq_static,0.0625,0.0625,0.06180420823814702,0.9686050752302783
wan2.1-1.3b,blocks.0.ffn.0.weight,expand,2,original,64,identity_topk_oracle,0.125,0.125,0.5895328398005916,0.6406771107191269
wan2.1-1.3b,blocks.0.ffn.0.weight,expand,2,original,64,row_fft_topk_oracle,0.125,0.125,0.49157313042903705,0.7130405805919905
wan2.1-1.3b,blocks.0.ffn.0.weight,expand,2,original,64,row_fft_lowfreq_static,0.125,0.125,0.12681188231775142,0.9344453529673357
wan2.1-1.3b,blocks.0.ffn.0.weight,expand,2,original,64,column_fft_topk_oracle,0.125,0.125,0.42257463296247155,0.7598851012077605
wan2.1-1.3b,blocks.0.ffn.0.weight,expand,2,original,64,column_fft_lowfreq_static,0.125,0.125,0.15638563383627896,0.9184848208673462
wan2.1-1.3b,blocks.0.ffn.0.weight,expand,2,original,64,fft2_topk_oracle,0.125,0.125,0.39359475078615386,0.778720263775026
wan2.1-1.3b,blocks.0.ffn.0.weight,expand,2,original,64,fft2_lowfreq_static,0.125,0.125,0.1277331295465854,0.933952284891158
wan2.1-1.3b,blocks.0.ffn.0.weight,expand,2,original,64,identity_topk_oracle,0.25,0.25,0.7718875626680416,0.4776111779805393
wan2.1-1.3b,blocks.0.ffn.0.weight,expand,2,original,64,row_fft_topk_oracle,0.25,0.25,0.6784838457216548,0.5670239450661191
wan2.1-1.3b,blocks.0.ffn.0.weight,expand,2,original,64,row_fft_lowfreq_static,0.25,0.25,0.24245506418677387,0.8703705738438232
wan2.1-1.3b,blocks.0.ffn.0.weight,expand,2,original,64,column_fft_topk_oracle,0.25,0.25,0.6311617451097198,0.6073205536537358
wan2.1-1.3b,blocks.0.ffn.0.weight,expand,2,original,64,column_fft_lowfreq_static,0.25,0.25,0.28785331607829284,0.843887838472452
wan2.1-1.3b,blocks.0.ffn.0.weight,expand,2,original,64,fft2_topk_oracle,0.25,0.25,0.6052140403067755,0.6283199500996483
wan2.1-1.3b,blocks.0.ffn.0.weight,expand,2,original,64,fft2_lowfreq_static,0.25,0.25,0.26461450696199074,0.8575462046082469
wan2.1-1.3b,blocks.0.ffn.0.weight,expand,2,rowcol_shuffled,64,identity_topk_oracle,0.015625,0.015625,0.2275373396356393,0.8788985495291027
wan2.1-1.3b,blocks.0.ffn.0.weight,expand,2,rowcol_shuffled,64,row_fft_topk_oracle,0.015625,0.015625,0.15637232830105538,0.9184920640369979
wan2.1-1.3b,blocks.0.ffn.0.weight,expand,2,rowcol_shuffled,64,row_fft_lowfreq_static,0.015625,0.015625,0.011341737932716209,0.994312959820641
wan2.1-1.3b,blocks.0.ffn.0.weight,expand,2,rowcol_shuffled,64,column_fft_topk_oracle,0.015625,0.015625,0.10398232629954128,0.9465821008768647
wan2.1-1.3b,blocks.0.ffn.0.weight,expand,2,rowcol_shuffled,64,column_fft_lowfreq_static,0.015625,0.015625,0.04295749983562827,0.9782854901123555
wan2.1-1.3b,blocks.0.ffn.0.weight,expand,2,rowcol_shuffled,64,fft2_topk_oracle,0.015625,0.015625,0.09063253299427346,0.9536076064114246
wan2.1-1.3b,blocks.0.ffn.0.weight,expand,2,rowcol_shuffled,64,fft2_lowfreq_static,0.015625,0.015625,0.020292470765977247,0.989801762593916
wan2.1-1.3b,blocks.0.ffn.0.weight,expand,2,rowcol_shuffled,64,identity_topk_oracle,0.0625,0.0625,0.4366554360220871,0.7505628314657693
wan2.1-1.3b,blocks.0.ffn.0.weight,expand,2,rowcol_shuffled,64,row_fft_topk_oracle,0.0625,0.0625,0.3463040608459841,0.8085146499315989
wan2.1-1.3b,blocks.0.ffn.0.weight,expand,2,rowcol_shuffled,64,row_fft_lowfreq_static,0.0625,0.0625,0.060118146035032655,0.9694750404032934
wan2.1-1.3b,blocks.0.ffn.0.weight,expand,2,rowcol_shuffled,64,column_fft_topk_oracle,0.0625,0.0625,0.26844738267843044,0.8553084924876928
wan2.1-1.3b,blocks.0.ffn.0.weight,expand,2,rowcol_shuffled,64,column_fft_lowfreq_static,0.0625,0.0625,0.0863532575699655,0.955848702687844
wan2.1-1.3b,blocks.0.ffn.0.weight,expand,2,rowcol_shuffled,64,fft2_topk_oracle,0.0625,0.0625,0.24537324094979626,0.8686925572664956
wan2.1-1.3b,blocks.0.ffn.0.weight,expand,2,rowcol_shuffled,64,fft2_lowfreq_static,0.0625,0.0625,0.056143662431788394,0.9715226901973065
wan2.1-1.3b,blocks.0.ffn.0.weight,expand,2,rowcol_shuffled,64,identity_topk_oracle,0.125,0.125,0.5895328398005916,0.6406771107191269
wan2.1-1.3b,blocks.0.ffn.0.weight,expand,2,rowcol_shuffled,64,row_fft_topk_oracle,0.125,0.125,0.49309582477535785,0.7119720326140924
wan2.1-1.3b,blocks.0.ffn.0.weight,expand,2,rowcol_shuffled,64,row_fft_lowfreq_static,0.125,0.125,0.10283768204669272,0.9471865275400128
wan2.1-1.3b,blocks.0.ffn.0.weight,expand,2,rowcol_shuffled,64,column_fft_topk_oracle,0.125,0.125,0.42035720921725406,0.7613427551259327
wan2.1-1.3b,blocks.0.ffn.0.weight,expand,2,rowcol_shuffled,64,column_fft_lowfreq_static,0.125,0.125,0.16193916795177196,0.9154566248863066
wan2.1-1.3b,blocks.0.ffn.0.weight,expand,2,rowcol_shuffled,64,fft2_topk_oracle,0.125,0.125,0.39305429887073545,0.7790671993668226
wan2.1-1.3b,blocks.0.ffn.0.weight,expand,2,rowcol_shuffled,64,fft2_lowfreq_static,0.125,0.125,0.11539390413254622,0.9405350051260473
wan2.1-1.3b,blocks.0.ffn.0.weight,expand,2,rowcol_shuffled,64,identity_topk_oracle,0.25,0.25,0.7718875626680414,0.47761117798053954
wan2.1-1.3b,blocks.0.ffn.0.weight,expand,2,rowcol_shuffled,64,row_fft_topk_oracle,0.25,0.25,0.6818123002634434,0.5640812882347336
wan2.1-1.3b,blocks.0.ffn.0.weight,expand,2,rowcol_shuffled,64,row_fft_lowfreq_static,0.25,0.25,0.21367108981968577,0.8867518876102347
wan2.1-1.3b,blocks.0.ffn.0.weight,expand,2,rowcol_shuffled,64,column_fft_topk_oracle,0.25,0.25,0.6277435897067106,0.6101281916886724
wan2.1-1.3b,blocks.0.ffn.0.weight,expand,2,rowcol_shuffled,64,column_fft_lowfreq_static,0.25,0.25,0.27565699480132544,0.8510834302221343
wan2.1-1.3b,blocks.0.ffn.0.weight,expand,2,rowcol_shuffled,64,fft2_topk_oracle,0.25,0.25,0.6005787844384086,0.631997797117673
wan2.1-1.3b,blocks.0.ffn.0.weight,expand,2,rowcol_shuffled,64,fft2_lowfreq_static,0.25,0.25,0.23841102716684281,0.8726906512809434
wan2.1-1.3b,blocks.0.ffn.0.weight,expand,2,matched_gaussian,64,identity_topk_oracle,0.015625,0.015625,0.11842104366581002,0.938924361348767
wan2.1-1.3b,blocks.0.ffn.0.weight,expand,2,matched_gaussian,64,row_fft_topk_oracle,0.015625,0.015625,0.08578709507544964,0.956144813783221
wan2.1-1.3b,blocks.0.ffn.0.weight,expand,2,matched_gaussian,64,row_fft_lowfreq_static,0.015625,0.015625,0.017237750620577138,0.9913436585662022
wan2.1-1.3b,blocks.0.ffn.0.weight,expand,2,matched_gaussian,64,column_fft_topk_oracle,0.015625,0.015625,0.08421726857691118,0.9569653762927314
wan2.1-1.3b,blocks.0.ffn.0.weight,expand,2,matched_gaussian,64,column_fft_lowfreq_static,0.015625,0.015625,0.013796718111064898,0.9930776816991383
wan2.1-1.3b,blocks.0.ffn.0.weight,expand,2,matched_gaussian,64,fft2_topk_oracle,0.015625,0.015625,0.08306903408355283,0.957565123590269
wan2.1-1.3b,blocks.0.ffn.0.weight,expand,2,matched_gaussian,64,fft2_lowfreq_static,0.015625,0.015625,0.013806294032469997,0.9930728603519129
wan2.1-1.3b,blocks.0.ffn.0.weight,expand,2,matched_gaussian,64,identity_topk_oracle,0.0625,0.0625,0.3281828290139484,0.8196445394108666
wan2.1-1.3b,blocks.0.ffn.0.weight,expand,2,matched_gaussian,64,row_fft_topk_oracle,0.0625,0.0625,0.24033443444323152,0.8715879562940096
wan2.1-1.3b,blocks.0.ffn.0.weight,expand,2,matched_gaussian,64,row_fft_lowfreq_static,0.0625,0.0625,0.06447360501124158,0.9672261343598809
wan2.1-1.3b,blocks.0.ffn.0.weight,expand,2,matched_gaussian,64,column_fft_topk_oracle,0.0625,0.0625,0.2433110558595682,0.8698786950721531
wan2.1-1.3b,blocks.0.ffn.0.weight,expand,2,matched_gaussian,64,column_fft_lowfreq_static,0.0625,0.0625,0.06617146527995565,0.9663480401594677
wan2.1-1.3b,blocks.0.ffn.0.weight,expand,2,matched_gaussian,64,fft2_topk_oracle,0.0625,0.0625,0.23453894864755037,0.8749063100426523
wan2.1-1.3b,blocks.0.ffn.0.weight,expand,2,matched_gaussian,64,fft2_lowfreq_static,0.0625,0.0625,0.06655660544551496,0.9661487434937154
wan2.1-1.3b,blocks.0.ffn.0.weight,expand,2,matched_gaussian,64,identity_topk_oracle,0.125,0.125,0.5077968785953154,0.7015718932544864
wan2.1-1.3b,blocks.0.ffn.0.weight,expand,2,matched_gaussian,64,row_fft_topk_oracle,0.125,0.125,0.38701646066874584,0.7829326531262151
wan2.1-1.3b,blocks.0.ffn.0.weight,expand,2,matched_gaussian,64,row_fft_lowfreq_static,0.125,0.125,0.12392399601949332,0.9359893183047051
wan2.1-1.3b,blocks.0.ffn.0.weight,expand,2,matched_gaussian,64,column_fft_topk_oracle,0.125,0.125,0.3914119346177678,0.7801205454173299
wan2.1-1.3b,blocks.0.ffn.0.weight,expand,2,matched_gaussian,64,column_fft_lowfreq_static,0.125,0.125,0.1267994581553021,0.9344520008243857
wan2.1-1.3b,blocks.0.ffn.0.weight,expand,2,matched_gaussian,64,fft2_topk_oracle,0.125,0.125,0.38426291245215866,0.7846891661975725
wan2.1-1.3b,blocks.0.ffn.0.weight,expand,2,matched_gaussian,64,fft2_lowfreq_static,0.125,0.125,0.13276550912376073,0.9312542568365737
wan2.1-1.3b,blocks.0.ffn.0.weight,expand,2,matched_gaussian,64,identity_topk_oracle,0.25,0.25,0.7296197762036092,0.519980984071909
wan2.1-1.3b,blocks.0.ffn.0.weight,expand,2,matched_gaussian,64,row_fft_topk_oracle,0.25,0.25,0.5971618862696677,0.6346952920341636
wan2.1-1.3b,blocks.0.ffn.0.weight,expand,2,matched_gaussian,64,row_fft_lowfreq_static,0.25,0.25,0.25317756251658663,0.8641888899328742
wan2.1-1.3b,blocks.0.ffn.0.weight,expand,2,matched_gaussian,64,column_fft_topk_oracle,0.25,0.25,0.6015307684340846,0.6312441932928298
wan2.1-1.3b,blocks.0.ffn.0.weight,expand,2,matched_gaussian,64,column_fft_lowfreq_static,0.25,0.25,0.25462288019054097,0.8633522570825068
wan2.1-1.3b,blocks.0.ffn.0.weight,expand,2,matched_gaussian,64,fft2_topk_oracle,0.25,0.25,0.594769032456535,0.6365775424435463
wan2.1-1.3b,blocks.0.ffn.0.weight,expand,2,matched_gaussian,64,fft2_lowfreq_static,0.25,0.25,0.26018988719950914,0.8601221499301659
wan2.1-1.3b,blocks.0.ffn.0.weight,expand,2,smooth_positive_control,64,identity_topk_oracle,0.015625,0.015625,0.09088026939733232,0.953477703254076
wan2.1-1.3b,blocks.0.ffn.0.weight,expand,2,smooth_positive_control,64,row_fft_topk_oracle,0.015625,0.015625,0.3601231357651019,0.7999230364446933
wan2.1-1.3b,blocks.0.ffn.0.weight,expand,2,smooth_positive_control,64,row_fft_lowfreq_static,0.015625,0.015625,0.02701264231298716,0.9864012153718247
wan2.1-1.3b,blocks.0.ffn.0.weight,expand,2,smooth_positive_control,64,column_fft_topk_oracle,0.015625,0.015625,0.651761652345265,0.5901172321282738
wan2.1-1.3b,blocks.0.ffn.0.weight,expand,2,smooth_positive_control,64,column_fft_lowfreq_static,0.015625,0.015625,0.06205841178016879,0.9684738448816422
wan2.1-1.3b,blocks.0.ffn.0.weight,expand,2,smooth_positive_control,64,fft2_topk_oracle,0.015625,0.015625,1.0000000000000002,0.0
wan2.1-1.3b,blocks.0.ffn.0.weight,expand,2,smooth_positive_control,64,fft2_lowfreq_static,0.015625,0.015625,1.0000000000000002,0.0
wan2.1-1.3b,blocks.0.ffn.0.weight,expand,2,smooth_positive_control,64,identity_topk_oracle,0.0625,0.0625,0.2741240025593738,0.8519835664146499
wan2.1-1.3b,blocks.0.ffn.0.weight,expand,2,smooth_positive_control,64,row_fft_topk_oracle,0.0625,0.0625,0.9376306681783997,0.24973852690684376
wan2.1-1.3b,blocks.0.ffn.0.weight,expand,2,smooth_positive_control,64,row_fft_lowfreq_static,0.0625,0.0625,0.5099600992232994,0.7000284999746086
wan2.1-1.3b,blocks.0.ffn.0.weight,expand,2,smooth_positive_control,64,column_fft_topk_oracle,0.0625,0.0625,0.9581916270469248,0.2044709587033698
wan2.1-1.3b,blocks.0.ffn.0.weight,expand,2,smooth_positive_control,64,column_fft_lowfreq_static,0.0625,0.0625,0.18242813812890635,0.9041968048334907
wan2.1-1.3b,blocks.0.ffn.0.weight,expand,2,smooth_positive_control,64,fft2_topk_oracle,0.0625,0.0625,1.0000000000000002,0.0
wan2.1-1.3b,blocks.0.ffn.0.weight,expand,2,smooth_positive_control,64,fft2_lowfreq_static,0.0625,0.0625,1.0000000000000002,0.0
wan2.1-1.3b,blocks.0.ffn.0.weight,expand,2,smooth_positive_control,64,identity_topk_oracle,0.125,0.125,0.4548011558354915,0.7383758149915993
wan2.1-1.3b,blocks.0.ffn.0.weight,expand,2,smooth_positive_control,64,row_fft_topk_oracle,0.125,0.125,0.9999999999999991,2.9802322387695312e-08
wan2.1-1.3b,blocks.0.ffn.0.weight,expand,2,smooth_positive_control,64,row_fft_lowfreq_static,0.125,0.125,0.9999999999999993,2.5809568279517847e-08
wan2.1-1.3b,blocks.0.ffn.0.weight,expand,2,smooth_positive_control,64,column_fft_topk_oracle,0.125,0.125,1.0000000000000002,0.0
wan2.1-1.3b,blocks.0.ffn.0.weight,expand,2,smooth_positive_control,64,column_fft_lowfreq_static,0.125,0.125,1.0,0.0
wan2.1-1.3b,blocks.0.ffn.0.weight,expand,2,smooth_positive_control,64,fft2_topk_oracle,0.125,0.125,1.0000000000000002,0.0
wan2.1-1.3b,blocks.0.ffn.0.weight,expand,2,smooth_positive_control,64,fft2_lowfreq_static,0.125,0.125,1.0000000000000002,0.0
wan2.1-1.3b,blocks.0.ffn.0.weight,expand,2,smooth_positive_control,64,identity_topk_oracle,0.25,0.25,0.7004149314777726,0.5473436475581199
wan2.1-1.3b,blocks.0.ffn.0.weight,expand,2,smooth_positive_control,64,row_fft_topk_oracle,0.25,0.25,0.9999999999999991,2.9802322387695312e-08
wan2.1-1.3b,blocks.0.ffn.0.weight,expand,2,smooth_positive_control,64,row_fft_lowfreq_static,0.25,0.25,0.9999999999999993,2.5809568279517847e-08
wan2.1-1.3b,blocks.0.ffn.0.weight,expand,2,smooth_positive_control,64,column_fft_topk_oracle,0.25,0.25,1.0000000000000002,0.0
