layer,flow_point,timestep,method,velocity_relative_l2,velocity_mean_relative_l2,velocity_p95_relative_l2,activation_relative_l2,rank8_energy,feature_coefficient_r2,noise_coefficient_r2,noisy_delta_coefficient_r2,state_coefficient_r2,state_noise_coefficient_r2,state_noisy_condition_coefficient_r2
4,0,98,shift_rank8_state_noise,0.00290055261885822,0.002781220944598317,0.00459746306296438,0.10797646738118485,0.856416671320619,0.10574780684589535,0.2215213673411074,0.21973880041697103,0.9988726581092946,0.9989342817407528,0.9988707267656318
4,0,98,shift_rank8_state_noisy_condition,0.0029049767394873907,0.002784273587167263,0.0045798424864187835,0.10798736912341467,0.856416671320619,0.10574780684589535,0.2215213673411074,0.21973880041697103,0.9988726581092946,0.9989342817407528,0.9988707267656318
4,0,98,shift_rank8_oracle,0.002867642543993102,0.0027556049171835184,0.004461675533093512,0.10779356532181346,0.856416671320619,0.10574780684589535,0.2215213673411074,0.21973880041697103,0.9988726581092946,0.9989342817407528,0.9988707267656318
5,0,98,raw_reuse,0.007526782773135087,0.006125197280198336,0.01450467831455171,0.16822879558065612,0.917459812940785,0.36551922184738805,0.48838871557177366,0.48760939739403086,0.9981294237714489,0.9981298307480511,0.9981112633753471
5,0,98,shift_reuse,0.01214958173630901,0.010931666009128094,0.02036837693303823,0.28840575575566973,0.917459812940785,0.36551922184738805,0.48838871557177366,0.48760939739403086,0.9981294237714489,0.9981298307480511,0.9981112633753471
5,0,98,shift_local_r2,0.006222108716082443,0.005494919139891863,0.011662975093349811,0.16492735078243503,0.917459812940785,0.36551922184738805,0.48838871557177366,0.48760939739403086,0.9981294237714489,0.9981298307480511,0.9981112633753471
5,0,98,shift_rank8_feature,0.006136574509032749,0.005598621908575296,0.009880567668005824,0.1541637030981193,0.917459812940785,0.36551922184738805,0.48838871557177366,0.48760939739403086,0.9981294237714489,0.9981298307480511,0.9981112633753471
5,0,98,shift_rank8_noise,0.006655494929539362,0.005783788859844208,0.012591442046687005,0.14315559460563132,0.917459812940785,0.36551922184738805,0.48838871557177366,0.48760939739403086,0.9981294237714489,0.9981298307480511,0.9981112633753471
5,0,98,shift_rank8_noisy_delta,0.00665116210496291,0.0057800388894975185,0.012588567379862067,0.1432280679673033,0.917459812940785,0.36551922184738805,0.48838871557177366,0.48760939739403086,0.9981294237714489,0.9981298307480511,0.9981112633753471
5,0,98,shift_rank8_state,0.0031881746030709445,0.0030245352536439896,0.005715286685153842,0.08315855574240096,0.917459812940785,0.36551922184738805,0.48838871557177366,0.48760939739403086,0.9981294237714489,0.9981298307480511,0.9981112633753471
5,0,98,shift_rank8_state_noise,0.003200364778249176,0.003033626824617386,0.005764464731328189,0.0831584885485557,0.917459812940785,0.36551922184738805,0.48838871557177366,0.48760939739403086,0.9981294237714489,0.9981298307480511,0.9981112633753471
5,0,98,shift_rank8_state_noisy_condition,0.003197127053223209,0.0030347302090376616,0.005765393492765725,0.08316146427598858,0.917459812940785,0.36551922184738805,0.48838871557177366,0.48760939739403086,0.9981294237714489,0.9981298307480511,0.9981112633753471
5,0,98,shift_rank8_oracle,0.003191030379846577,0.003031468717381358,0.005754865473136306,0.08285842003387142,0.917459812940785,0.36551922184738805,0.48838871557177366,0.48760939739403086,0.9981294237714489,0.9981298307480511,0.9981112633753471
6,0,98,raw_reuse,0.007757233945813169,0.007150494959205389,0.011487045837566255,0.08486746631203092,0.9652876814051506,0.26559138044672703,0.5055460296192765,0.5047104384085919,0.9982322765482501,0.9982251402952769,0.9981273935276309
6,0,98,shift_reuse,0.015591062334823897,0.014762169681489468,0.02409790325909853,0.1698276043167237,0.9652876814051506,0.26559138044672703,0.5055460296192765,0.5047104384085919,0.9982322765482501,0.9982251402952769,0.9981273935276309
6,0,98,shift_local_r2,0.005769734735988494,0.005303382873535156,0.009597168676555157,0.08209604843543589,0.9652876814051506,0.26559138044672703,0.5055460296192765,0.5047104384085919,0.9982322765482501,0.9982251402952769,0.9981273935276309
6,0,98,shift_rank8_feature,0.006307734898808079,0.0060340301133692265,0.010146076232194899,0.08015612554288523,0.9652876814051506,0.26559138044672703,0.5055460296192765,0.5047104384085919,0.9982322765482501,0.9982251402952769,0.9981273935276309
6,0,98,shift_rank8_noise,0.004486689461410603,0.0042290459387004375,0.007567470869980751,0.06821186737683368,0.9652876814051506,0.26559138044672703,0.5055460296192765,0.5047104384085919,0.9982322765482501,0.9982251402952769,0.9981273935276309
6,0,98,shift_rank8_noisy_delta,0.004485534101934503,0.004229291807860136,0.007554468954913317,0.06825708323210518,0.9652876814051506,0.26559138044672703,0.5055460296192765,0.5047104384085919,0.9982322765482501,0.9982251402952769,0.9981273935276309
6,0,98,shift_rank8_state,0.0029371503293217634,0.0028286240994930267,0.004856423684395849,0.03184662793999917,0.9652876814051506,0.26559138044672703,0.5055460296192765,0.5047104384085919,0.9982322765482501,0.9982251402952769,0.9981273935276309
6,0,98,shift_rank8_state_noise,0.002956841732533847,0.0028498824685811996,0.004872756684198975,0.031847452798279434,0.9652876814051506,0.26559138044672703,0.5055460296192765,0.5047104384085919,0.9982322765482501,0.9982251402952769,0.9981273935276309
6,0,98,shift_rank8_state_noisy_condition,0.0029621649946847124,0.002859612926840782,0.004897475172765553,0.03185878514024915,0.9652876814051506,0.26559138044672703,0.5055460296192765,0.5047104384085919,0.9982322765482501,0.9982251402952769,0.9981273935276309
6,0,98,shift_rank8_oracle,0.0029101414228866348,0.0028068877290934324,0.004856065474450588,0.031640992284230174,0.9652876814051506,0.26559138044672703,0.5055460296192765,0.5047104384085919,0.9982322765482501,0.9982251402952769,0.9981273935276309
7,0,98,raw_reuse,0.03144869283263093,0.030463391914963722,0.04539026543498039,0.1508665676656874,0.9850766776922456,0.5186549968652236,0.6991577006807105,0.6987074979391832,0.9995858741193819,0.9995672113823574,0.9995540961384971
