split,sample_id,target,block,branch,target_step,method,error_sq,target_sq,block_output_sq,target_relative_l2,block_output_relative_l2
selection,p01_seed202608101,whole_block,11,1,2,reuse,89.6230489296031,523.9408775486991,11147.089325443216,0.4135887486083392,0.08966627257133811
selection,p01_seed202608101,whole_block,11,1,2,ar2,104.75833172257182,523.9408775486991,11147.089325443216,0.44714990750409883,0.0969423506355577
selection,p01_seed202608101,whole_block,11,1,2,diagonal,248.16843280763902,523.9408775486991,11147.089325443216,0.6882276670810563,0.14920814406889274
selection,p01_seed202608101,whole_block,11,1,2,target_visible_diagonal,31.243934233618013,523.9408775486991,11147.089325443216,0.24419778250052843,0.052942216152364704
selection,p01_seed202608101,whole_block,11,1,3,reuse,34.671420987626334,511.53149786463473,10724.800977747305,0.2603452331381666,0.05685795033889753
selection,p01_seed202608101,whole_block,11,1,3,ar2,33.67943991508833,511.53149786463473,10724.800977747305,0.25659384813221225,0.05603866872655689
selection,p01_seed202608101,whole_block,11,1,3,diagonal,73.7935503081566,511.53149786463473,10724.800977747305,0.3798157870755429,0.0829496545765815
selection,p01_seed202608101,whole_block,11,1,3,target_visible_diagonal,13.205089749776338,511.53149786463473,10724.800977747305,0.16066988699536822,0.03508940934167495
selection,p01_seed202608101,whole_block,11,1,4,reuse,16.660410090349615,514.2387599813519,10154.930325169116,0.17999499937265728,0.040504602045326944
selection,p01_seed202608101,whole_block,11,1,4,ar2,24.072171195837402,514.2387599813519,10154.930325169116,0.21635913065646686,0.04868768863944528
selection,p01_seed202608101,whole_block,11,1,4,diagonal,71.73583964038515,514.2387599813519,10154.930325169116,0.37349577123226274,0.08404843263480899
selection,p01_seed202608101,whole_block,11,1,4,target_visible_diagonal,5.9397087916867655,514.2387599813519,10154.930325169116,0.10747319815477598,0.024184889230089615
selection,p01_seed202608101,whole_block,11,1,5,reuse,9.484465388173703,499.8110305056325,9760.652535392728,0.13775377521276377,0.03117216752764082
selection,p01_seed202608101,whole_block,11,1,5,ar2,10.76800123978188,499.8110305056325,9760.652535392728,0.14677923849060615,0.03321453081588415
selection,p01_seed202608101,whole_block,11,1,5,diagonal,22.001785790864083,499.8110305056325,9760.652535392728,0.20980993430918785,0.04747768553818425
selection,p01_seed202608101,whole_block,11,1,5,target_visible_diagonal,3.4062713349517555,499.8110305056325,9760.652535392728,0.08255373019341974,0.01868100314235526
selection,p01_seed202608101,whole_block,11,1,6,reuse,7.193898410827387,499.459741433966,9445.5223074698,0.12001399876174759,0.0275974630972629
selection,p01_seed202608101,whole_block,11,1,6,ar2,7.738160555419173,499.459741433966,9445.5223074698,0.12447112769376299,0.028622388959996865
selection,p01_seed202608101,whole_block,11,1,6,diagonal,18.53794115512494,499.459741433966,9445.5223074698,0.19265509795961355,0.044301431593783705
selection,p01_seed202608101,whole_block,11,1,6,target_visible_diagonal,2.5816750855401853,499.459741433966,9445.5223074698,0.07189530787346506,0.016532472264699786
selection,p01_seed202608101,whole_block,11,1,7,reuse,8.597079513187055,490.5138865173212,9040.641867278668,0.13238836490180197,0.030837264008692647
selection,p01_seed202608101,whole_block,11,1,7,ar2,7.7040347414437225,490.5138865173212,9040.641867278668,0.1253237734587973,0.029191706473458513
selection,p01_seed202608101,whole_block,11,1,7,diagonal,14.876740999541706,490.5138865173212,9040.641867278668,0.17415191229608168,0.04056526040695787
selection,p01_seed202608101,whole_block,11,1,7,target_visible_diagonal,2.4703551560725288,490.5138865173212,9040.641867278668,0.07096660741454272,0.016530274471376238
selection,p01_seed202608101,whole_block,11,1,8,reuse,10.095307623102599,489.6037060167955,8641.422987686885,0.14359437588738622,0.034179613440442534
selection,p01_seed202608101,whole_block,11,1,8,ar2,7.972453176141761,489.6037060167955,8641.422987686885,0.12760674780729736,0.030374095680920005
selection,p01_seed202608101,whole_block,11,1,8,diagonal,12.490333852436411,489.6037060167955,8641.422987686885,0.15972197625053425,0.038018448650580884
selection,p01_seed202608101,whole_block,11,1,8,target_visible_diagonal,3.2184937150309807,489.6037060167955,8641.422987686885,0.08107817871610568,0.019298950880534033
selection,p01_seed202608101,whole_block,11,1,9,reuse,5.755963562588477,481.717327655002,8337.845195531438,0.10931075244629643,0.02627435746558733
selection,p01_seed202608101,whole_block,11,1,9,ar2,3.6693828075209396,481.717327655002,8337.845195531438,0.08727711394384984,0.02097826644686317
selection,p01_seed202608101,whole_block,11,1,9,diagonal,6.657686687491235,481.717327655002,8337.845195531438,0.11756161469690017,0.028257566796052676
selection,p01_seed202608101,whole_block,11,1,9,target_visible_diagonal,1.7575136254904318,481.717327655002,8337.845195531438,0.060402263854166555,0.014518522988072862
selection,p01_seed202608101,whole_block,11,1,10,reuse,4.804965707822703,475.4841994291055,7997.626987679687,0.10052569895140101,0.024511200019269364
selection,p01_seed202608101,whole_block,11,1,10,ar2,2.2579479030694767,475.4841994291055,7997.626987679687,0.06891105737963842,0.016802596038533936
selection,p01_seed202608101,whole_block,11,1,10,diagonal,4.863160985515993,475.4841994291055,7997.626987679687,0.10113262461620173,0.0246591868178884
selection,p01_seed202608101,whole_block,11,1,10,target_visible_diagonal,1.0000634868353144,475.4841994291055,7997.626987679687,0.04586123447318284,0.011182353398470249
selection,p01_seed202608101,whole_block,11,1,11,reuse,4.769201386152417,472.03903456516855,7729.45625314489,0.10051569364928782,0.02483981511329251
selection,p01_seed202608101,whole_block,11,1,11,ar2,2.418216939298085,472.03903456516855,7729.45625314489,0.0715745576726484,0.01768777307161204
selection,p01_seed202608101,whole_block,11,1,11,diagonal,4.003784451719994,472.03903456516855,7729.45625314489,0.09209719171547345,0.022759403348971707
selection,p01_seed202608101,whole_block,11,1,11,target_visible_diagonal,1.2411806623193056,472.03903456516855,7729.45625314489,0.051277700755513224,0.01267193768413807
selection,p01_seed202608101,whole_block,11,1,12,reuse,3.6331181654386455,468.59196486190194,7498.47478527698,0.08805263218667583,0.022011685241443764
selection,p01_seed202608101,whole_block,11,1,12,ar2,1.7553665607966278,468.59196486190194,7498.47478527698,0.06120494215385654,0.01530021179895319
selection,p01_seed202608101,whole_block,11,1,12,diagonal,3.2722555886022655,468.59196486190194,7498.47478527698,0.08356534113126866,0.0208899375339026
selection,p01_seed202608101,whole_block,11,1,12,target_visible_diagonal,0.9083848015690804,468.59196486190194,7498.47478527698,0.04402886711688528,0.011006480333939231
selection,p01_seed202608101,whole_block,11,1,13,reuse,6.472019345499575,462.0086334631196,7174.575222327316,0.1183572477892886,0.030034596839993585
selection,p01_seed202608101,whole_block,11,1,13,ar2,3.8786815569384743,462.0086334631196,7174.575222327316,0.09162563910811491,0.02325112472806277
selection,p01_seed202608101,whole_block,11,1,13,diagonal,6.231781592979829,462.0086334631196,7174.575222327316,0.11613979802796387,0.029471891886656915
selection,p01_seed202608101,whole_block,11,1,13,target_visible_diagonal,2.0843212341745434,462.0086334631196,7174.575222327316,0.06716720566657165,0.017044498590030432
selection,p01_seed202608101,whole_block,11,1,14,reuse,6.308012127818074,452.6782044307329,6918.9392761988565,0.11804605218186325,0.030194406690328655
selection,p01_seed202608101,whole_block,11,1,14,ar2,2.5296090017678154,452.6782044307329,6918.9392761988565,0.07475356460990944,0.019120838771515943
selection,p01_seed202608101,whole_block,11,1,14,diagonal,5.914587697664608,452.6782044307329,6918.9392761988565,0.11430558364954127,0.02923765103446557
selection,p01_seed202608101,whole_block,11,1,14,target_visible_diagonal,1.330972958847973,452.6782044307329,6918.9392761988565,0.05422378428284897,0.013869629391778531
selection,p01_seed202608101,whole_block,11,1,15,reuse,10.358626897039358,443.1822041348205,6611.817045040254,0.15288326140473232,0.03958135718877353
selection,p01_seed202608101,whole_block,11,1,15,ar2,5.621605662350919,443.1822041348205,6611.817045040254,0.11262609656457785,0.029158808596438452
selection,p01_seed202608101,whole_block,11,1,15,diagonal,9.049348343219403,443.1822041348205,6611.817045040254,0.14289515258814026,0.03699544360296072
selection,p01_seed202608101,whole_block,11,1,15,target_visible_diagonal,2.702944468902566,443.1822041348205,6611.817045040254,0.07809575091360631,0.020218929027512593
selection,p01_seed202608101,whole_block,11,1,16,reuse,9.17927421008062,437.71065189853834,6341.933553971816,0.14481402148275851,0.038044626784736676
selection,p01_seed202608101,whole_block,11,1,16,ar2,3.3609020575034,437.71065189853834,6341.933553971816,0.0876262791030549,0.023020623630756666
selection,p01_seed202608101,whole_block,11,1,16,diagonal,8.565482096394778,437.71065189853834,6341.933553971816,0.13988860782177293,0.036750653158605796
selection,p01_seed202608101,whole_block,11,1,16,target_visible_diagonal,1.5181797624880984,437.71065189853834,6341.933553971816,0.058893591712062474,0.015472153136530643
selection,p01_seed202608101,whole_block,11,1,17,reuse,13.220581763467635,430.76071493703057,5936.684588971897,0.17518916338808502,0.04719036052656999
selection,p01_seed202608101,whole_block,11,1,17,ar2,5.651040626461295,430.76071493703057,5936.684588971897,0.1145370966617744,0.030852632552176105
selection,p01_seed202608101,whole_block,11,1,17,diagonal,12.532053171826007,430.76071493703057,5936.684588971897,0.17056623764713996,0.04594509210822902
selection,p01_seed202608101,whole_block,11,1,17,target_visible_diagonal,2.595900103777535,430.76071493703057,5936.684588971897,0.07762934885141712,0.020910865083738385
selection,p01_seed202608101,whole_block,11,1,18,reuse,12.488051432635984,402.6985610578704,5543.372097903222,0.17609916653073301,0.04746356156090339
selection,p01_seed202608101,whole_block,11,1,18,ar2,9.850192933997274,402.6985610578704,5543.372097903222,0.15639840858545434,0.04215366625615189
selection,p01_seed202608101,whole_block,11,1,18,diagonal,16.357121609413856,402.6985610578704,5543.372097903222,0.20154099687926924,0.05432083354440857
selection,p01_seed202608101,whole_block,11,1,18,target_visible_diagonal,4.4562148681573355,402.6985610578704,5543.372097903222,0.10519449735115122,0.028352805974372893
selection,p01_seed202608101,whole_block,11,1,19,reuse,50.55984361002993,329.6885045455165,4988.027106903235,0.39160746206133057,0.10067889921617279
selection,p01_seed202608101,whole_block,11,1,19,ar2,33.925604469140836,329.6885045455165,4988.027106903235,0.3207834064536583,0.08247064567812164
selection,p01_seed202608101,whole_block,11,1,19,diagonal,53.647491263727076,329.6885045455165,4988.027106903235,0.40338784386215415,0.10370753372127167
selection,p01_seed202608101,whole_block,11,1,19,target_visible_diagonal,16.10002596737787,329.6885045455165,4988.027106903235,0.2209842826782499,0.05681315214733415
selection,p01_seed202608101,whole_block,12,0,2,reuse,78.54371934640585,535.5489941657324,9553.957558105529,0.38296239232551565,0.09067009643358892
selection,p01_seed202608101,whole_block,12,0,2,ar2,74.01568108015792,535.5489941657324,9553.957558105529,0.37175966310733627,0.08801774059163897
selection,p01_seed202608101,whole_block,12,0,2,diagonal,197.10793803728393,535.5489941657324,9553.957558105529,0.606669907668429,0.14363504128336832
selection,p01_seed202608101,whole_block,12,0,2,target_visible_diagonal,26.08197975139578,535.5489941657324,9553.957558105529,0.22068391136373922,0.052249076999926224
selection,p01_seed202608101,whole_block,12,0,3,reuse,30.855520609333325,521.6267139219271,9357.595033551333,0.24321285559254394,0.057422793475809995
selection,p01_seed202608101,whole_block,12,0,3,ar2,30.33333315751124,521.6267139219271,9357.595033551333,0.24114605148377874,0.056934819000926944
selection,p01_seed202608101,whole_block,12,0,3,diagonal,55.902594326403104,521.6267139219271,9357.595033551333,0.3273678824346587,0.07729187775810542
selection,p01_seed202608101,whole_block,12,0,3,target_visible_diagonal,11.932047681378737,521.6267139219271,9357.595033551333,0.15124379904633117,0.035708809125139976
selection,p01_seed202608101,whole_block,12,0,4,reuse,18.26179863861762,506.0788968318084,9028.795224233196,0.18996021871629115,0.04497351926539724
selection,p01_seed202608101,whole_block,12,0,4,ar2,22.64560226447714,506.0788968318084,9028.795224233196,0.2115352868363682,0.05008146633088106
selection,p01_seed202608101,whole_block,12,0,4,diagonal,60.76066357949159,506.0788968318084,9028.795224233196,0.34649912335064115,0.08203446545156498
selection,p01_seed202608101,whole_block,12,0,4,target_visible_diagonal,5.526221813686332,506.0788968318084,9028.795224233196,0.10449729354426056,0.024739974907133703
selection,p01_seed202608101,whole_block,12,0,5,reuse,11.90255560031801,487.8891639229405,8706.035824878665,0.1561922651358818,0.03697514488853
selection,p01_seed202608101,whole_block,12,0,5,ar2,13.77179884941594,487.8891639229405,8706.035824878665,0.16800985196133336,0.03977270329978498
selection,p01_seed202608101,whole_block,12,0,5,diagonal,26.058065459939602,487.8891639229405,8706.035824878665,0.23110561595067233,0.05470926250346063
selection,p01_seed202608101,whole_block,12,0,5,target_visible_diagonal,3.43975443152807,487.8891639229405,8706.035824878665,0.08396593592007111,0.019877121595264113
selection,p01_seed202608101,whole_block,12,0,6,reuse,8.148122201688238,486.3338598260307,8446.965050303203,0.12943791635111054,0.031058352750750848
selection,p01_seed202608101,whole_block,12,0,6,ar2,6.844807760663626,486.3338598260307,8446.965050303203,0.1186351473426856,0.028466251301601846
selection,p01_seed202608101,whole_block,12,0,6,diagonal,10.865608105980439,486.3338598260307,8446.965050303203,0.1494719722202166,0.03586548184979407
selection,p01_seed202608101,whole_block,12,0,6,target_visible_diagonal,2.5919499659272973,486.3338598260307,8446.965050303203,0.07300389860604727,0.01751713021195594
selection,p01_seed202608101,whole_block,12,0,7,reuse,7.723019912187738,486.92499341418807,8178.050727611848,0.1259396679050475,0.030730432830777386
selection,p01_seed202608101,whole_block,12,0,7,ar2,5.303261496742531,486.92499341418807,8178.050727611848,0.10436154202806767,0.02546517241754097
selection,p01_seed202608101,whole_block,12,0,7,diagonal,10.08064910594485,486.92499341418807,8178.050727611848,0.14388423608521567,0.03510907187525801
selection,p01_seed202608101,whole_block,12,0,7,target_visible_diagonal,2.273334916016217,486.92499341418807,8178.050727611848,0.0683283097475068,0.01667273360383503
selection,p01_seed202608101,whole_block,12,0,8,reuse,8.893064647294523,485.79484655670603,7889.933451438719,0.13530045996036072,0.03357291528781807
selection,p01_seed202608101,whole_block,12,0,8,ar2,6.257361867056965,485.79484655670603,7889.933451438719,0.1134930281966749,0.028161706342470852
