prompt_id,layer,head_index,variant,relative_av_l2,av_numerator_sq,av_denominator_sq,dense_capture_parity
calib_fluid_s1,14,3,centroid_both,0.329904168844223,3494.92724609375,32111.64453125,0.000990264699794352
calib_fluid_s1,14,4,centroid_both,0.4199495315551758,4924.1572265625,27921.43359375,0.0012280609225854278
calib_fluid_s1,14,5,centroid_both,0.2713676393032074,1957.5673828125,26582.791015625,0.0008054310455918312
calib_fluid_s1,14,6,centroid_both,0.29468750953674316,928.0746459960938,10687.08984375,0.0006582948262803257
calib_fluid_s1,14,7,centroid_both,0.33260616660118103,2155.157470703125,19481.318359375,0.0007535068434663117
calib_fluid_s1,14,8,centroid_both,0.2631489038467407,2885.08544921875,41663.4765625,0.0008795754401944578
calib_fluid_s1,14,9,centroid_both,0.27594122290611267,2023.460693359375,26574.2890625,0.0007510303985327482
calib_fluid_s1,14,10,centroid_both,0.2754862308502197,2164.1005859375,28515.279296875,0.0008449701126664877
calib_fluid_s1,14,11,centroid_both,0.40325382351875305,7783.0849609375,47862.4296875,0.0009530046954751015
calib_fluid_s1,29,0,qvg_k_only,0.026233777403831482,145.17987060546875,210952.53125,0.0005908072926104069
calib_fluid_s1,29,1,qvg_k_only,0.011992519721388817,6.183798789978027,42996.640625,0.0007868288666941226
calib_fluid_s1,29,2,qvg_k_only,0.035883888602256775,119.71887969970703,92974.453125,0.000811797974165529
calib_fluid_s1,29,3,qvg_k_only,0.065591961145401,106.84774780273438,24835.0,0.0008843763498589396
calib_fluid_s1,29,4,qvg_k_only,0.02661057561635971,40.80836486816406,57628.94140625,0.0012122434563934803
calib_fluid_s1,29,5,qvg_k_only,0.032640643417835236,33.60841751098633,31545.0078125,0.001096852240152657
calib_fluid_s1,29,6,qvg_k_only,0.00429429579526186,0.6881117820739746,37314.28125,0.0006454066606238484
calib_fluid_s1,29,7,qvg_k_only,0.01188181433826685,4.645411491394043,32904.75,0.0008171987137757242
calib_fluid_s1,29,8,qvg_k_only,0.017915425822138786,20.889881134033203,65085.109375,0.0007966931443661451
calib_fluid_s1,29,9,qvg_k_only,0.12194676697254181,3523.436279296875,236933.140625,0.00019137652998324484
calib_fluid_s1,29,10,qvg_k_only,0.00682320911437273,2.1195287704467773,45526.2578125,0.0008097215904854238
calib_fluid_s1,29,11,qvg_k_only,0.08682550489902496,860.1414794921875,114097.2578125,0.0008131562499329448
