category,layer,mode,method,capacity,delay,run_count,observation_count,mean_cosine_mean,mean_cosine_std,median_cosine_mean,median_cosine_std,mean_relative_l2_mean,mean_relative_l2_std,coverage_mean,coverage_std,cosine_gain_vs_recent
__all__,0,frame_centered_unit,recent_window,32,8,30,240,0.7412958349690267,0.18922902348776088,0.7496331781009354,0.19324416382240514,0.6055587069200695,0.3597600230704863,0.3294270833333333,0.40787726643541483,0.0
__all__,0,frame_centered_unit,recent_window,64,0,30,480,1.0,0.0,1.0,4.0539612963254114e-17,0.0,0.0,1.0,0.0,0.0
__all__,0,frame_centered_unit,recent_window,64,1,30,450,1.0,0.0,1.0,4.1869132231567334e-17,0.0,0.0,1.0,0.0,0.0
__all__,0,frame_centered_unit,recent_window,64,2,30,420,1.0,0.0,1.0,4.0539612963254114e-17,0.0,0.0,1.0,0.0,0.0
__all__,0,frame_centered_unit,recent_window,64,4,30,360,0.8986869216665292,0.11843918870156035,0.9059382796572922,0.11766686079751926,0.3317518597621079,0.27911819969543006,0.6581597222222222,0.3850739451570461,0.0
__all__,0,frame_centered_unit,recent_window,64,8,30,240,0.7910348869476539,0.17322097478884693,0.8008090457091949,0.17449798128636274,0.5309188555996535,0.34097075489463774,0.39765625,0.41248150408344064,0.0
__all__,0,frame_centered_unit,uniform_reservoir,16,0,30,480,0.7733958273915772,0.12653765490213836,0.8147246909561098,0.1689473340474283,0.5174229256034112,0.25263064937835855,0.43059895833333334,0.2746498113108429,-0.2266041726084228
__all__,0,frame_centered_unit,uniform_reservoir,16,1,30,450,0.7725330036229983,0.10806538343891779,0.8224169195741716,0.1562981879256198,0.5291885785780611,0.21084753137409232,0.4181944444444444,0.2315794283519209,-0.1092782669005743
__all__,0,frame_centered_unit,uniform_reservoir,16,2,30,420,0.7710981132458101,0.10219083208449405,0.8209652787785018,0.149748499551193,0.5359837203763839,0.19932125608724147,0.41175595238095236,0.22125984635135745,-0.06140489390265824
__all__,0,frame_centered_unit,uniform_reservoir,16,4,30,360,0.7674400094680001,0.09825303367958664,0.816374713034821,0.1448861580488247,0.5488389358069286,0.19334521471913582,0.39427083333333335,0.2159738271421254,-0.006156749143583662
__all__,0,frame_centered_unit,uniform_reservoir,16,8,30,240,0.7511033256228932,0.09926078840204638,0.7864332397840627,0.15025160635654553,0.5816138118350683,0.1956764137592871,0.35546875,0.218510378430341,0.03915856508084348
__all__,0,frame_centered_unit,uniform_reservoir,32,0,30,480,0.8798122344141108,0.10748121051326369,0.9034667657990453,0.12621428443391094,0.31674979551184135,0.24651333268800574,0.6389322916666667,0.29997216554720807,-0.12018776558588917
__all__,0,frame_centered_unit,uniform_reservoir,32,1,30,450,0.8855158535062262,0.09611836355992942,0.9156025985645518,0.11107670250231806,0.31217687362503854,0.2262819508790638,0.6486111111111111,0.2799705121156887,-0.11448414649377381
