sample_id,prompt_index,seed,sampling_step,timestep,branch,layer,head,head_role_diagnostic_only,query_tile_start,density,selected_key_fraction,selected_attention_mass,reference_sq,diagnostic_oracle,claim_boundary,family,variant,landmarks,order,rank,components,restart,residual_sq,output_relative_l2,projected_query_work_ratio,arithmetic_speedup_upper_bound,omitted_online_cost,shared_denominator_min,shared_denominator_nonpositive_fraction,negative_tail_weight_fraction,tail_score_range_mean,tail_score_std_mean,tail_max_abs_centered_score,active_tail_groups,empty_cluster_fraction
s00_p00_seed20260740,0,20260740,9,859.0,cond,14,5,unknown,0,0.125,0.1250305324792862,0.7964833974838257,1596.8966064453125,True,posthoc_function_class_capacity_only,value_aware_coreset,k_only,128,0,0,0,0,8.913959503173828,0.07471312973052967,0.12893772893772895,7.7556818181818175,dense-oracle leverage and online weighted k-means/assignment,11.144668579101562,0.0,,,,,128.0,0.0
s00_p00_seed20260740,0,20260740,9,859.0,cond,14,5,unknown,0,0.125,0.1250305324792862,0.7964833974838257,1596.8966064453125,True,posthoc_function_class_capacity_only,value_aware_coreset,joint_kv,64,0,0,0,0,11.427600860595703,0.08459391656077371,0.12698412698412698,7.875,dense-oracle leverage and online weighted k-means/assignment,7.6849541664123535,0.0,,,,,64.0,0.0
s00_p00_seed20260740,0,20260740,9,859.0,cond,14,5,unknown,0,0.125,0.1250305324792862,0.7964833974838257,1596.8966064453125,True,posthoc_function_class_capacity_only,value_aware_coreset,joint_kv,128,0,0,0,0,9.796808242797852,0.07832563144498823,0.12893772893772895,7.7556818181818175,dense-oracle leverage and online weighted k-means/assignment,11.15473461151123,0.0,,,,,128.0,0.0
s00_p00_seed20260740,0,20260740,9,859.0,cond,14,5,unknown,0,0.125,0.1250305324792862,0.7964833974838257,1596.8966064453125,True,posthoc_function_class_capacity_only,value_aware_coreset,value_aware_kv_thw,64,0,0,0,0,10.34383773803711,0.08048268390283349,0.12698412698412698,7.875,dense-oracle leverage and online weighted k-means/assignment,8.593215942382812,0.0,,,,,64.0,0.0
s00_p00_seed20260740,0,20260740,9,859.0,cond,14,5,unknown,0,0.125,0.1250305324792862,0.7964833974838257,1596.8966064453125,True,posthoc_function_class_capacity_only,value_aware_coreset,value_aware_kv_thw,128,0,0,0,0,8.555954933166504,0.07319743205004373,0.12893772893772895,7.7556818181818175,dense-oracle leverage and online weighted k-means/assignment,7.842953205108643,0.0,,,,,128.0,0.0
s00_p00_seed20260740,0,20260740,9,859.0,cond,14,5,unknown,0,0.125,0.1250305324792862,0.7964833974838257,1596.8966064453125,True,posthoc_function_class_capacity_only,lowrank_covariance,centroid,0,0,0,1,0,19.09773826599121,0.10935850626333722,0.1387057387057387,7.209507042253521,online group moment formation and batched K SVD,10.859709739685059,0.0,,,,,448.0,
s00_p00_seed20260740,0,20260740,9,859.0,cond,14,5,unknown,0,0.125,0.1250305324792862,0.7964833974838257,1596.8966064453125,True,posthoc_function_class_capacity_only,lowrank_covariance,diag_gaussian,0,0,0,1,0,17.19565200805664,0.10376978688816846,0.1523809523809524,6.562499999999999,online group moment formation and batched K SVD,11.115718841552734,0.0,,,,,448.0,
s00_p00_seed20260740,0,20260740,9,859.0,cond,14,5,unknown,0,0.125,0.1250305324792862,0.7964833974838257,1596.8966064453125,True,posthoc_function_class_capacity_only,lowrank_covariance,lowrank_gaussian,0,0,4,1,0,9.546167373657227,0.07731720096381821,0.1934065934065934,5.170454545454545,online group moment formation and batched K SVD,11.972119331359863,0.0,,,,,448.0,
s00_p00_seed20260740,0,20260740,9,859.0,cond,14,5,unknown,0,0.125,0.1250305324792862,0.7964833974838257,1596.8966064453125,True,posthoc_function_class_capacity_only,lowrank_covariance,lowrank_gaussian,0,0,8,1,0,10.902106285095215,0.08262601487245673,0.24810744810744811,4.030511811023622,online group moment formation and batched K SVD,12.121923446655273,0.0,,,,,448.0,
s00_p00_seed20260740,0,20260740,9,859.0,cond,14,5,unknown,0,0.125,0.1250305324792862,0.7964833974838257,1596.8966064453125,True,posthoc_function_class_capacity_only,lowrank_covariance,lowrank_gaussian,0,0,16,1,0,12.309776306152344,0.0877984161567191,0.3575091575091575,2.7971311475409837,online group moment formation and batched K SVD,12.264900207519531,0.0,,,,,448.0,
s00_p00_seed20260740,0,20260740,9,859.0,cond,14,5,unknown,0,0.125,0.1250305324792862,0.7964833974838257,1596.8966064453125,True,posthoc_function_class_capacity_only,lowrank_covariance,centroid,0,0,0,2,0,18.44004249572754,0.10745894186129724,0.1523809523809524,6.562499999999999,online group moment formation and batched K SVD,10.909342765808105,0.0,,,,,896.0,
s00_p00_seed20260740,0,20260740,9,859.0,cond,14,5,unknown,0,0.125,0.1250305324792862,0.7964833974838257,1596.8966064453125,True,posthoc_function_class_capacity_only,lowrank_covariance,diag_gaussian,0,0,0,2,0,16.508424758911133,0.10167505554864706,0.17973137973137973,5.563858695652174,online group moment formation and batched K SVD,11.175342559814453,0.0,,,,,896.0,
s00_p00_seed20260740,0,20260740,9,859.0,cond,14,5,unknown,0,0.125,0.1250305324792862,0.7964833974838257,1596.8966064453125,True,posthoc_function_class_capacity_only,lowrank_covariance,lowrank_gaussian,0,0,4,2,0,15.565559387207031,0.09872882477424277,0.2617826617826618,3.819962686567164,online group moment formation and batched K SVD,12.060049057006836,0.0,,,,,896.0,
s00_p00_seed20260740,0,20260740,9,859.0,cond,14,5,unknown,0,0.125,0.1250305324792862,0.7964833974838257,1596.8966064453125,True,posthoc_function_class_capacity_only,lowrank_covariance,lowrank_gaussian,0,0,8,2,0,20.15302276611328,0.11233929621168698,0.3711843711843712,2.694078947368421,online group moment formation and batched K SVD,12.234643936157227,0.0,,,,,896.0,
s00_p00_seed20260740,0,20260740,9,859.0,cond,14,5,unknown,0,0.125,0.1250305324792862,0.7964833974838257,1596.8966064453125,True,posthoc_function_class_capacity_only,lowrank_covariance,lowrank_gaussian,0,0,16,2,0,23.090099334716797,0.1202470696430559,0.58998778998779,1.6949503311258278,online group moment formation and batched K SVD,12.37159252166748,0.0,,,,,896.0,
s00_p00_seed20260740,0,20260740,9,859.0,cond,14,5,unknown,0,0.25,0.2500610649585724,0.8903845548629761,1596.8966064453125,True,posthoc_function_class_capacity_only,residual_tail_polynomial,mean,0,1,0,0,0,5.658403396606445,0.05952625410017286,nan,nan,TensorSketch/random-Maclaurin feature realization is not implemented,11.991812705993652,0.0,0.3139640688896179,16.689327239990234,2.351644515991211,13.007290840148926,,
s00_p00_seed20260740,0,20260740,9,859.0,cond,14,5,unknown,0,0.25,0.2500610649585724,0.8903845548629761,1596.8966064453125,True,posthoc_function_class_capacity_only,residual_tail_polynomial,mean,0,2,0,0,0,3.5269975662231445,0.04699635557331934,nan,nan,TensorSketch/random-Maclaurin feature realization is not implemented,12.162749290466309,0.0,0.0,16.689327239990234,2.351644515991211,13.007290840148926,,
s00_p00_seed20260740,0,20260740,9,859.0,cond,14,5,unknown,0,0.25,0.2500610649585724,0.8903845548629761,1596.8966064453125,True,posthoc_function_class_capacity_only,residual_tail_polynomial,mean,0,3,0,0,0,2.5553083419799805,0.04000214294035316,nan,nan,TensorSketch/random-Maclaurin feature realization is not implemented,12.146456718444824,0.0,0.2276468724012375,16.689327239990234,2.351644515991211,13.007290840148926,,
s00_p00_seed20260740,0,20260740,9,859.0,cond,14,5,unknown,0,0.25,0.2500610649585724,0.8903845548629761,1596.8966064453125,True,posthoc_function_class_capacity_only,residual_tail_polynomial,mean,0,4,0,0,0,1.541553258895874,0.031069972428370646,nan,nan,TensorSketch/random-Maclaurin feature realization is not implemented,12.36276626586914,0.0,0.0,16.689327239990234,2.351644515991211,13.007290840148926,,
s00_p00_seed20260740,0,20260740,9,859.0,cond,14,5,unknown,0,0.25,0.2500610649585724,0.8903845548629761,1596.8966064453125,True,posthoc_function_class_capacity_only,residual_tail_polynomial,midrange,0,1,0,0,0,15.617929458618164,0.09889477107319308,nan,nan,TensorSketch/random-Maclaurin feature realization is not implemented,11.98725414276123,0.0,0.36283668875694275,16.689327239990234,2.351644515991211,11.29438591003418,,
s00_p00_seed20260740,0,20260740,9,859.0,cond,14,5,unknown,0,0.25,0.2500610649585724,0.8903845548629761,1596.8966064453125,True,posthoc_function_class_capacity_only,residual_tail_polynomial,midrange,0,2,0,0,0,7.532092571258545,0.06867828244679791,nan,nan,TensorSketch/random-Maclaurin feature realization is not implemented,12.23172378540039,0.0,0.0,16.689327239990234,2.351644515991211,11.29438591003418,,
s00_p00_seed20260740,0,20260740,9,859.0,cond,14,5,unknown,0,0.25,0.2500610649585724,0.8903845548629761,1596.8966064453125,True,posthoc_function_class_capacity_only,residual_tail_polynomial,midrange,0,3,0,0,0,13.833763122558594,0.09307472644728634,nan,nan,TensorSketch/random-Maclaurin feature realization is not implemented,12.127716064453125,0.0,0.2798139452934265,16.689327239990234,2.351644515991211,11.29438591003418,,
s00_p00_seed20260740,0,20260740,9,859.0,cond,14,5,unknown,0,0.25,0.2500610649585724,0.8903845548629761,1596.8966064453125,True,posthoc_function_class_capacity_only,residual_tail_polynomial,midrange,0,4,0,0,0,5.836945056915283,0.06045808734144395,nan,nan,TensorSketch/random-Maclaurin feature realization is not implemented,12.451950073242188,0.0,0.0,16.689327239990234,2.351644515991211,11.29438591003418,,
s00_p00_seed20260740,0,20260740,9,859.0,cond,14,5,unknown,0,0.25,0.2500610649585724,0.8903845548629761,1596.8966064453125,True,posthoc_function_class_capacity_only,value_aware_coreset,k_only,64,0,0,0,0,3.058530807495117,0.043764102919392436,0.252014652014652,3.9680232558139537,dense-oracle leverage and online weighted k-means/assignment,12.161299705505371,0.0,,,,,64.0,0.0
s00_p00_seed20260740,0,20260740,9,859.0,cond,14,5,unknown,0,0.25,0.2500610649585724,0.8903845548629761,1596.8966064453125,True,posthoc_function_class_capacity_only,value_aware_coreset,k_only,128,0,0,0,0,2.4518630504608154,0.03918408460081238,0.25396825396825395,3.9375,dense-oracle leverage and online weighted k-means/assignment,12.2189359664917,0.0,,,,,128.0,0.0
s00_p00_seed20260740,0,20260740,9,859.0,cond,14,5,unknown,0,0.25,0.2500610649585724,0.8903845548629761,1596.8966064453125,True,posthoc_function_class_capacity_only,value_aware_coreset,joint_kv,64,0,0,0,0,3.2741668224334717,0.04528058225418657,0.252014652014652,3.9680232558139537,dense-oracle leverage and online weighted k-means/assignment,12.162317276000977,0.0,,,,,64.0,0.0
s00_p00_seed20260740,0,20260740,9,859.0,cond,14,5,unknown,0,0.25,0.2500610649585724,0.8903845548629761,1596.8966064453125,True,posthoc_function_class_capacity_only,value_aware_coreset,joint_kv,128,0,0,0,0,2.8344578742980957,0.04213049914073225,0.25396825396825395,3.9375,dense-oracle leverage and online weighted k-means/assignment,12.177336692810059,0.0,,,,,128.0,0.0
s00_p00_seed20260740,0,20260740,9,859.0,cond,14,5,unknown,0,0.25,0.2500610649585724,0.8903845548629761,1596.8966064453125,True,posthoc_function_class_capacity_only,value_aware_coreset,value_aware_kv_thw,64,0,0,0,0,2.735386371612549,0.041387666454373584,0.252014652014652,3.9680232558139537,dense-oracle leverage and online weighted k-means/assignment,12.036303520202637,0.0,,,,,64.0,0.0
s00_p00_seed20260740,0,20260740,9,859.0,cond,14,5,unknown,0,0.25,0.2500610649585724,0.8903845548629761,1596.8966064453125,True,posthoc_function_class_capacity_only,value_aware_coreset,value_aware_kv_thw,128,0,0,0,0,2.361161470413208,0.03845248796385877,0.25396825396825395,3.9375,dense-oracle leverage and online weighted k-means/assignment,12.18785572052002,0.0,,,,,128.0,0.0
s00_p00_seed20260740,0,20260740,9,859.0,cond,14,5,unknown,0,0.25,0.2500610649585724,0.8903845548629761,1596.8966064453125,True,posthoc_function_class_capacity_only,lowrank_covariance,centroid,0,0,0,1,0,6.139405250549316,0.06200472014215713,0.2617826617826618,3.819962686567164,online group moment formation and batched K SVD,12.081696510314941,0.0,,,,,384.0,
s00_p00_seed20260740,0,20260740,9,859.0,cond,14,5,unknown,0,0.25,0.2500610649585724,0.8903845548629761,1596.8966064453125,True,posthoc_function_class_capacity_only,lowrank_covariance,diag_gaussian,0,0,0,1,0,5.312094688415527,0.05767591656349717,0.27350427350427353,3.6562499999999996,online group moment formation and batched K SVD,12.197999954223633,0.0,,,,,384.0,
s00_p00_seed20260740,0,20260740,9,859.0,cond,14,5,unknown,0,0.25,0.2500610649585724,0.8903845548629761,1596.8966064453125,True,posthoc_function_class_capacity_only,lowrank_covariance,lowrank_gaussian,0,0,4,1,0,2.2741150856018066,0.037737038992348426,0.3086691086691087,3.2397151898734178,online group moment formation and batched K SVD,12.488490104675293,0.0,,,,,384.0,
s00_p00_seed20260740,0,20260740,9,859.0,cond,14,5,unknown,0,0.25,0.2500610649585724,0.8903845548629761,1596.8966064453125,True,posthoc_function_class_capacity_only,lowrank_covariance,lowrank_gaussian,0,0,8,1,0,2.048208475112915,0.03581365786807291,0.35555555555555557,2.8125,online group moment formation and batched K SVD,12.575570106506348,0.0,,,,,384.0,
s00_p00_seed20260740,0,20260740,9,859.0,cond,14,5,unknown,0,0.25,0.2500610649585724,0.8903845548629761,1596.8966064453125,True,posthoc_function_class_capacity_only,lowrank_covariance,lowrank_gaussian,0,0,16,1,0,2.095607280731201,0.03622568032339849,0.44932844932844934,2.2255434782608696,online group moment formation and batched K SVD,12.636470794677734,0.0,,,,,384.0,
s00_p00_seed20260740,0,20260740,9,859.0,cond,14,5,unknown,0,0.25,0.2500610649585724,0.8903845548629761,1596.8966064453125,True,posthoc_function_class_capacity_only,lowrank_covariance,centroid,0,0,0,2,0,5.934196472167969,0.06095966357302257,0.27350427350427353,3.6562499999999996,online group moment formation and batched K SVD,12.094533920288086,0.0,,,,,768.0,
s00_p00_seed20260740,0,20260740,9,859.0,cond,14,5,unknown,0,0.25,0.2500610649585724,0.8903845548629761,1596.8966064453125,True,posthoc_function_class_capacity_only,lowrank_covariance,diag_gaussian,0,0,0,2,0,5.09116792678833,0.056463827213345044,0.29694749694749695,3.367598684210526,online group moment formation and batched K SVD,12.212038040161133,0.0,,,,,768.0,
s00_p00_seed20260740,0,20260740,9,859.0,cond,14,5,unknown,0,0.25,0.2500610649585724,0.8903845548629761,1596.8966064453125,True,posthoc_function_class_capacity_only,lowrank_covariance,lowrank_gaussian,0,0,4,2,0,3.170733690261841,0.04455962062027138,0.3672771672771673,2.7227393617021276,online group moment formation and batched K SVD,12.548779487609863,0.0,,,,,768.0,
s00_p00_seed20260740,0,20260740,9,859.0,cond,14,5,unknown,0,0.25,0.2500610649585724,0.8903845548629761,1596.8966064453125,True,posthoc_function_class_capacity_only,lowrank_covariance,lowrank_gaussian,0,0,8,2,0,3.317625045776367,0.0455800976748798,0.4610500610500611,2.1689618644067794,online group moment formation and batched K SVD,12.637704849243164,0.0,,,,,768.0,
s00_p00_seed20260740,0,20260740,9,859.0,cond,14,5,unknown,0,0.25,0.2500610649585724,0.8903845548629761,1596.8966064453125,True,posthoc_function_class_capacity_only,lowrank_covariance,lowrank_gaussian,0,0,16,2,0,3.6855485439300537,0.048041069693252156,0.6485958485958486,1.5417921686746987,online group moment formation and batched K SVD,12.69278621673584,0.0,,,,,768.0,
s00_p00_seed20260740,0,20260740,9,859.0,cond,14,5,unknown,16320,0.125,0.1250305324792862,0.769879937171936,1360.016357421875,True,posthoc_function_class_capacity_only,residual_tail_polynomial,mean,0,1,0,0,0,12.812888145446777,0.09706249518041737,nan,nan,TensorSketch/random-Maclaurin feature realization is not implemented,2.3082172870635986,0.0,0.3589383661746979,18.554798126220703,2.7281250953674316,12.693325996398926,,
s00_p00_seed20260740,0,20260740,9,859.0,cond,14,5,unknown,16320,0.125,0.1250305324792862,0.769879937171936,1360.016357421875,True,posthoc_function_class_capacity_only,residual_tail_polynomial,mean,0,2,0,0,0,9.739753723144531,0.08462563137095655,nan,nan,TensorSketch/random-Maclaurin feature realization is not implemented,2.323961019515991,0.0,0.0,18.554798126220703,2.7281250953674316,12.693325996398926,,
s00_p00_seed20260740,0,20260740,9,859.0,cond,14,5,unknown,16320,0.125,0.1250305324792862,0.769879937171936,1360.016357421875,True,posthoc_function_class_capacity_only,residual_tail_polynomial,mean,0,3,0,0,0,9.206291198730469,0.08227545409479659,nan,nan,TensorSketch/random-Maclaurin feature realization is not implemented,2.3230700492858887,0.0,0.283621221780777,18.554798126220703,2.7281250953674316,12.693325996398926,,
s00_p00_seed20260740,0,20260740,9,859.0,cond,14,5,unknown,16320,0.125,0.1250305324792862,0.769879937171936,1360.016357421875,True,posthoc_function_class_capacity_only,residual_tail_polynomial,mean,0,4,0,0,0,7.411777019500732,0.07382256089129009,nan,nan,TensorSketch/random-Maclaurin feature realization is not implemented,2.3613805770874023,0.0,0.0,18.554798126220703,2.7281250953674316,12.693325996398926,,
s00_p00_seed20260740,0,20260740,9,859.0,cond,14,5,unknown,16320,0.125,0.1250305324792862,0.769879937171936,1360.016357421875,True,posthoc_function_class_capacity_only,residual_tail_polynomial,midrange,0,1,0,0,0,16.822237014770508,0.11121664961936749,nan,nan,TensorSketch/random-Maclaurin feature realization is not implemented,2.307544231414795,0.0,0.3913058340549469,18.554798126220703,2.7281250953674316,12.125904083251953,,
s00_p00_seed20260740,0,20260740,9,859.0,cond,14,5,unknown,16320,0.125,0.1250305324792862,0.769879937171936,1360.016357421875,True,posthoc_function_class_capacity_only,residual_tail_polynomial,midrange,0,2,0,0,0,11.093507766723633,0.09031551858780039,nan,nan,TensorSketch/random-Maclaurin feature realization is not implemented,2.33611798286438,0.0,0.0,18.554798126220703,2.7281250953674316,12.125904083251953,,
s00_p00_seed20260740,0,20260740,9,859.0,cond,14,5,unknown,16320,0.125,0.1250305324792862,0.769879937171936,1360.016357421875,True,posthoc_function_class_capacity_only,residual_tail_polynomial,midrange,0,3,0,0,0,33.350074768066406,0.15659444071702555,nan,nan,TensorSketch/random-Maclaurin feature realization is not implemented,2.3186380863189697,0.0,0.3165566921234131,18.554798126220703,2.7281250953674316,12.125904083251953,,
s00_p00_seed20260740,0,20260740,9,859.0,cond,14,5,unknown,16320,0.125,0.1250305324792862,0.769879937171936,1360.016357421875,True,posthoc_function_class_capacity_only,residual_tail_polynomial,midrange,0,4,0,0,0,10.169901847839355,0.08647415259287732,nan,nan,TensorSketch/random-Maclaurin feature realization is not implemented,2.3915903568267822,0.0,0.0,18.554798126220703,2.7281250953674316,12.125904083251953,,
s00_p00_seed20260740,0,20260740,9,859.0,cond,14,5,unknown,16320,0.125,0.1250305324792862,0.769879937171936,1360.016357421875,True,posthoc_function_class_capacity_only,value_aware_coreset,k_only,64,0,0,0,0,7.001993179321289,0.0717527872165574,0.12698412698412698,7.875,dense-oracle leverage and online weighted k-means/assignment,2.378326416015625,0.0,,,,,64.0,0.0
s00_p00_seed20260740,0,20260740,9,859.0,cond,14,5,unknown,16320,0.125,0.1250305324792862,0.769879937171936,1360.016357421875,True,posthoc_function_class_capacity_only,value_aware_coreset,k_only,128,0,0,0,0,6.5356879234313965,0.06932239959424255,0.12893772893772895,7.7556818181818175,dense-oracle leverage and online weighted k-means/assignment,2.387327194213867,0.0,,,,,128.0,0.0
s00_p00_seed20260740,0,20260740,9,859.0,cond,14,5,unknown,16320,0.125,0.1250305324792862,0.769879937171936,1360.016357421875,True,posthoc_function_class_capacity_only,value_aware_coreset,joint_kv,64,0,0,0,0,7.993337631225586,0.07666409492248027,0.12698412698412698,7.875,dense-oracle leverage and online weighted k-means/assignment,2.32255220413208,0.0,,,,,64.0,0.0
s00_p00_seed20260740,0,20260740,9,859.0,cond,14,5,unknown,16320,0.125,0.1250305324792862,0.769879937171936,1360.016357421875,True,posthoc_function_class_capacity_only,value_aware_coreset,joint_kv,128,0,0,0,0,7.041220188140869,0.07195349550419589,0.12893772893772895,7.7556818181818175,dense-oracle leverage and online weighted k-means/assignment,2.3688905239105225,0.0,,,,,128.0,0.0
s00_p00_seed20260740,0,20260740,9,859.0,cond,14,5,unknown,16320,0.125,0.1250305324792862,0.769879937171936,1360.016357421875,True,posthoc_function_class_capacity_only,value_aware_coreset,value_aware_kv_thw,64,0,0,0,0,7.349061012268066,0.07350956631613673,0.12698412698412698,7.875,dense-oracle leverage and online weighted k-means/assignment,2.379009485244751,0.0,,,,,64.0,0.0
s00_p00_seed20260740,0,20260740,9,859.0,cond,14,5,unknown,16320,0.125,0.1250305324792862,0.769879937171936,1360.016357421875,True,posthoc_function_class_capacity_only,value_aware_coreset,value_aware_kv_thw,128,0,0,0,0,6.415569305419922,0.06868241139147475,0.12893772893772895,7.7556818181818175,dense-oracle leverage and online weighted k-means/assignment,2.377429246902466,0.0,,,,,128.0,0.0
s00_p00_seed20260740,0,20260740,9,859.0,cond,14,5,unknown,16320,0.125,0.1250305324792862,0.769879937171936,1360.016357421875,True,posthoc_function_class_capacity_only,lowrank_covariance,centroid,0,0,0,1,0,11.089017868041992,0.09029723994342792,0.1387057387057387,7.209507042253521,online group moment formation and batched K SVD,2.3429484367370605,0.0,,,,,448.0,
s00_p00_seed20260740,0,20260740,9,859.0,cond,14,5,unknown,16320,0.125,0.1250305324792862,0.769879937171936,1360.016357421875,True,posthoc_function_class_capacity_only,lowrank_covariance,diag_gaussian,0,0,0,1,0,12.16645336151123,0.0945823133224431,0.1523809523809524,6.562499999999999,online group moment formation and batched K SVD,2.4631407260894775,0.0,,,,,448.0,
s00_p00_seed20260740,0,20260740,9,859.0,cond,14,5,unknown,16320,0.125,0.1250305324792862,0.769879937171936,1360.016357421875,True,posthoc_function_class_capacity_only,lowrank_covariance,lowrank_gaussian,0,0,4,1,0,108.27961730957031,0.282163796545859,0.1934065934065934,5.170454545454545,online group moment formation and batched K SVD,3.113105297088623,0.0,,,,,448.0,
s00_p00_seed20260740,0,20260740,9,859.0,cond,14,5,unknown,16320,0.125,0.1250305324792862,0.769879937171936,1360.016357421875,True,posthoc_function_class_capacity_only,lowrank_covariance,lowrank_gaussian,0,0,8,1,0,183.9424285888672,0.36776372714508615,0.24810744810744811,4.030511811023622,online group moment formation and batched K SVD,3.226764678955078,0.0,,,,,448.0,
s00_p00_seed20260740,0,20260740,9,859.0,cond,14,5,unknown,16320,0.125,0.1250305324792862,0.769879937171936,1360.016357421875,True,posthoc_function_class_capacity_only,lowrank_covariance,lowrank_gaussian,0,0,16,1,0,200.06785583496094,0.38354523617758707,0.3575091575091575,2.7971311475409837,online group moment formation and batched K SVD,3.053070068359375,0.0,,,,,448.0,
s00_p00_seed20260740,0,20260740,9,859.0,cond,14,5,unknown,16320,0.125,0.1250305324792862,0.769879937171936,1360.016357421875,True,posthoc_function_class_capacity_only,lowrank_covariance,centroid,0,0,0,2,0,10.745622634887695,0.0888881211597125,0.1523809523809524,6.562499999999999,online group moment formation and batched K SVD,2.345134973526001,0.0,,,,,896.0,
s00_p00_seed20260740,0,20260740,9,859.0,cond,14,5,unknown,16320,0.125,0.1250305324792862,0.769879937171936,1360.016357421875,True,posthoc_function_class_capacity_only,lowrank_covariance,diag_gaussian,0,0,0,2,0,11.637253761291504,0.09250243953745756,0.17973137973137973,5.563858695652174,online group moment formation and batched K SVD,2.4641408920288086,0.0,,,,,896.0,
s00_p00_seed20260740,0,20260740,9,859.0,cond,14,5,unknown,16320,0.125,0.1250305324792862,0.769879937171936,1360.016357421875,True,posthoc_function_class_capacity_only,lowrank_covariance,lowrank_gaussian,0,0,4,2,0,268.18634033203125,0.444064710072577,0.2617826617826618,3.819962686567164,online group moment formation and batched K SVD,3.362511157989502,0.0,,,,,896.0,
s00_p00_seed20260740,0,20260740,9,859.0,cond,14,5,unknown,16320,0.125,0.1250305324792862,0.769879937171936,1360.016357421875,True,posthoc_function_class_capacity_only,lowrank_covariance,lowrank_gaussian,0,0,8,2,0,338.0654296875,0.4985724943224016,0.3711843711843712,2.694078947368421,online group moment formation and batched K SVD,3.3596856594085693,0.0,,,,,896.0,
s00_p00_seed20260740,0,20260740,9,859.0,cond,14,5,unknown,16320,0.125,0.1250305324792862,0.769879937171936,1360.016357421875,True,posthoc_function_class_capacity_only,lowrank_covariance,lowrank_gaussian,0,0,16,2,0,361.51953125,0.5155773342462513,0.58998778998779,1.6949503311258278,online group moment formation and batched K SVD,3.3123250007629395,0.0,,,,,896.0,
s00_p00_seed20260740,0,20260740,9,859.0,cond,14,5,unknown,16320,0.25,0.2500610649585724,0.8991214632987976,1360.016357421875,True,posthoc_function_class_capacity_only,residual_tail_polynomial,mean,0,1,0,0,0,3.9487743377685547,0.05388390873792609,nan,nan,TensorSketch/random-Maclaurin feature realization is not implemented,2.4956207275390625,0.0,0.3541121780872345,17.05549430847168,2.624424457550049,12.667282104492188,,
s00_p00_seed20260740,0,20260740,9,859.0,cond,14,5,unknown,16320,0.25,0.2500610649585724,0.8991214632987976,1360.016357421875,True,posthoc_function_class_capacity_only,residual_tail_polynomial,mean,0,2,0,0,0,2.81430721282959,0.04548976423418722,nan,nan,TensorSketch/random-Maclaurin feature realization is not implemented,2.505178451538086,0.0,0.0,17.05549430847168,2.624424457550049,12.667282104492188,,
s00_p00_seed20260740,0,20260740,9,859.0,cond,14,5,unknown,16320,0.25,0.2500610649585724,0.8991214632987976,1360.016357421875,True,posthoc_function_class_capacity_only,residual_tail_polynomial,mean,0,3,0,0,0,2.824702739715576,0.04557370215284894,nan,nan,TensorSketch/random-Maclaurin feature realization is not implemented,2.5047988891601562,0.0,0.27712053060531616,17.05549430847168,2.624424457550049,12.667282104492188,,
s00_p00_seed20260740,0,20260740,9,859.0,cond,14,5,unknown,16320,0.25,0.2500610649585724,0.8991214632987976,1360.016357421875,True,posthoc_function_class_capacity_only,residual_tail_polynomial,mean,0,4,0,0,0,1.8814219236373901,0.03719384135331439,nan,nan,TensorSketch/random-Maclaurin feature realization is not implemented,2.527111530303955,0.0,0.0,17.05549430847168,2.624424457550049,12.667282104492188,,
s00_p00_seed20260740,0,20260740,9,859.0,cond,14,5,unknown,16320,0.25,0.2500610649585724,0.8991214632987976,1360.016357421875,True,posthoc_function_class_capacity_only,residual_tail_polynomial,midrange,0,1,0,0,0,4.5370097160339355,0.05775808542668775,nan,nan,TensorSketch/random-Maclaurin feature realization is not implemented,2.4948863983154297,0.0,0.32764992117881775,17.05549430847168,2.624424457550049,11.954395294189453,,
s00_p00_seed20260740,0,20260740,9,859.0,cond,14,5,unknown,16320,0.25,0.2500610649585724,0.8991214632987976,1360.016357421875,True,posthoc_function_class_capacity_only,residual_tail_polynomial,midrange,0,2,0,0,0,3.034299850463867,0.04723426718941443,nan,nan,TensorSketch/random-Maclaurin feature realization is not implemented,2.515301465988159,0.0,0.0,17.05549430847168,2.624424457550049,11.954395294189453,,
s00_p00_seed20260740,0,20260740,9,859.0,cond,14,5,unknown,16320,0.25,0.2500610649585724,0.8991214632987976,1360.016357421875,True,posthoc_function_class_capacity_only,residual_tail_polynomial,midrange,0,3,0,0,0,5.089434623718262,0.06117341196764337,nan,nan,TensorSketch/random-Maclaurin feature realization is not implemented,2.500410318374634,0.0,0.2555464804172516,17.05549430847168,2.624424457550049,11.954395294189453,,
s00_p00_seed20260740,0,20260740,9,859.0,cond,14,5,unknown,16320,0.25,0.2500610649585724,0.8991214632987976,1360.016357421875,True,posthoc_function_class_capacity_only,residual_tail_polynomial,midrange,0,4,0,0,0,2.566776752471924,0.043443217511098156,nan,nan,TensorSketch/random-Maclaurin feature realization is not implemented,2.5514702796936035,0.0,0.0,17.05549430847168,2.624424457550049,11.954395294189453,,
s00_p00_seed20260740,0,20260740,9,859.0,cond,14,5,unknown,16320,0.25,0.2500610649585724,0.8991214632987976,1360.016357421875,True,posthoc_function_class_capacity_only,value_aware_coreset,k_only,64,0,0,0,0,1.9296576976776123,0.03766761060841106,0.252014652014652,3.9680232558139537,dense-oracle leverage and online weighted k-means/assignment,2.516385555267334,0.0,,,,,64.0,0.0
