key,label,map_id,family,source_input_id,grid_shape,n,category,method,block_size,kernel_rank,stored_value_count,identifiable_value_count,index_bits_total,scale_count,parameter_bits,parameter_equivalent_fp16,parameter_fraction_of_dense_fp16,compression_ratio_vs_dense_fp16,raw_relative_fro_error,relative_fro_error,normalized_mse,mean_row_kl,mean_row_js,mean_row_tv,raw_row_sum_mae,target_fitted_oracle,pareto_nrmse,scale_rank,blocks_per_axis,block_count,kernel_energy_capture,quant_bits,scale_scheme,quant_code_slots,continuous_scale_dof_after_row_normalization,minimal_functional_scale_count,minimal_functional_parameter_bits,minimal_functional_parameter_fraction_of_dense_fp16,quantization_payload_note,excess_normalized_mse_vs_fp16_independent,compensation_mask,compensation,sink_k,residual_rank,sparse_k,local_radius,oracle_support,signed_factor_then_clamp,fit_order,comparison_design,interpretation_note,budget_cap_bits,budget_utilization,compensation_amount,component_fit_order,coefficient_manifold_dof_pre_row_normalization,generic_row_normalized_manifold_dof_upper_bound,identifiable_note,scale_mean,scale_std,scale_cv,scale_min,scale_max,rank1_kernel_energy_capture,fixed_kernel_coefficient_sse_second_derivative,fixed_kernel_matrix_sse_second_derivative,gamma_quadratic_note
qwen_extra_layer16_head1_frame0,Qwen VP4 L16 H1 F0,qwen:v1:f0:l16:h1,qwen3vl_visual,qwen:v1,14x14,196,baseline,dense,,,38416,38220,0,0,614656,38416.0,1.0,1.0,0.0,6.071645463895476e-08,3.68648786392425e-15,5.673513093845473e-18,2.338170926084813e-18,2.3668498272248556e-08,4.733699654480006e-08,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qwen_extra_layer16_head1_frame0,Qwen VP4 L16 H1 F0,qwen:v1:f0:l16:h1,qwen3vl_visual,qwen:v1,14x14,196,baseline,uniform_no_payload,,0,0,0,0,0,0,0.0,0.0,,0.9807987960359144,0.9807987960359144,0.9619662783054991,2.318180513387399,0.3874645692456329,0.7475492088553637,2.220446049250313e-16,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qwen_extra_layer16_head1_frame0,Qwen VP4 L16 H1 F0,qwen:v1:f0:l16:h1,qwen3vl_visual,qwen:v1,14x14,196,backbone,shared_kernel,2,1,2,1,0,0,32,2.0,5.2061640982923784e-05,19208.0,0.9807148667043835,0.9807148667043835,0.9618016497749966,2.3160147050070865,0.3875293036564269,0.7476540490671839,2.778721697183073e-09,True,True,0,98,9604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qwen_extra_layer16_head1_frame0,Qwen VP4 L16 H1 F0,qwen:v1:f0:l16:h1,qwen3vl_visual,qwen:v1,14x14,196,backbone,column_block_scale,2,1,100,98,0,98,1600,100.0,0.002603082049146189,384.16,0.8719140155628627,0.8719141556226913,0.7602342947752306,1.34825125130781,0.27316768884609144,0.605619697318629,0.0010103071723184254,True,True,,98,9604,0.996296531241582,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qwen_extra_layer16_head1_frame0,Qwen VP4 L16 H1 F0,qwen:v1:f0:l16:h1,qwen3vl_visual,qwen:v1,14x14,196,quantization,quantized_independent_block_row,2,2,19208,,0,98,39984,2499.0,0.06505102040816327,15.372549019607844,0.6697761240601079,0.7810177583475922,0.6099887388542979,7.559663915238703,0.2554081025195098,0.47609832597827106,0.29314453747807717,True,True,,98,9604,,2,block_row,19208,0,0,38416,0.0625,"parameter_bits includes every raw decoder scale. After explicit row normalization, a global scale and one common scale per query block-row cancel; the minimal functional payload is reported separately. Quantization codes are discrete slots, not continuous DOF.",0.1948943885604612,,,,,,,,,,,,,,,,,,,,,,,,,,,
qwen_extra_layer16_head1_frame0,Qwen VP4 L16 H1 F0,qwen:v1:f0:l16:h1,qwen3vl_visual,qwen:v1,14x14,196,backbone,shared_kernel,4,1,4,3,0,0,64,4.0,0.00010412328196584757,9604.0,0.9802869694115602,0.9802869694115605,0.9609625423981016,2.3055948813056664,0.3875041357676545,0.7480546384039193,2.778721697183073e-09,True,True,0,49,2401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qwen_extra_layer16_head1_frame0,Qwen VP4 L16 H1 F0,qwen:v1:f0:l16:h1,qwen3vl_visual,qwen:v1,14x14,196,backbone,column_block_scale,4,1,53,51,0,49,848,53.0,0.0013796334860474802,724.8301886792453,0.9290492680300994,0.929052019158732,0.863137654302917,1.6292170840215834,0.3263233000289289,0.6863212808351263,0.006148969334719534,True,True,,49,2401,0.9864588742304974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qwen_extra_layer16_head1_frame0,Qwen VP4 L16 H1 F0,qwen:v1:f0:l16:h1,qwen3vl_visual,qwen:v1,14x14,196,quantization,quantized_independent_block_row,4,4,9604,,0,49,29596,1849.75,0.048150510204081634,20.7682119205298,0.8031926709496019,0.8285377060355165,0.6864747303225959,5.977214594672956,0.31348768683554795,0.6380622078612697,0.21418045978156888,True,True,,49,2401,,3,block_row,9604,0,0,28812,0.046875,"parameter_bits includes every raw decoder scale. After explicit row normalization, a global scale and one common scale per query block-row cancel; the minimal functional payload is reported separately. Quantization codes are discrete slots, not continuous DOF.",0.05291718874458473,,,,,,,,,,,,,,,,,,,,,,,,,,,
qwen_extra_layer16_head1_frame0,Qwen VP4 L16 H1 F0,qwen:v1:f0:l16:h1,qwen3vl_visual,qwen:v1,14x14,196,quantization,quantized_independent_block_row,4,4,9604,,0,49,39200,2450.0,0.06377551020408163,15.68,0.7985428928738645,0.8065329515434655,0.6504954019254141,4.076020795597051,0.28409613626189617,0.6148671341837119,0.12908118111746653,True,True,,49,2401,,4,block_row,9604,0,0,38416,0.0625,"parameter_bits includes every raw decoder scale. After explicit row normalization, a global scale and one common scale per query block-row cancel; the minimal functional payload is reported separately. Quantization codes are discrete slots, not continuous DOF.",0.016937860347402967,,,,,,,,,,,,,,,,,,,,,,,,,,,
qwen_extra_layer16_head1_frame0,Qwen VP4 L16 H1 F0,qwen:v1:f0:l16:h1,qwen3vl_visual,qwen:v1,14x14,196,backbone,shared_kernel,7,1,7,6,0,0,112,7.0,0.00018221574344023323,5488.0,0.9791759823399943,0.9791759823399943,0.9587856043914927,2.2810969468239306,0.3868946315661843,0.7478231245462108,2.778721950948336e-09,True,True,0,28,784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qwen_extra_layer16_head1_frame0,Qwen VP4 L16 H1 F0,qwen:v1:f0:l16:h1,qwen3vl_visual,qwen:v1,14x14,196,backbone,column_block_scale,7,1,35,33,0,28,560,35.0,0.0009110787172011661,1097.6,0.9539121065249576,0.9539259197878438,0.9099746604430838,1.8453385966822482,0.35948781488690046,0.7249621824283736,0.017404705933205738,True,True,,28,784,0.973718282791167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qwen_extra_layer16_head1_frame0,Qwen VP4 L16 H1 F0,qwen:v1:f0:l16:h1,qwen3vl_visual,qwen:v1,14x14,196,quantization,quantized_independent_per_block,7,7,5488,,0,784,23520,1470.0,0.03826530612244898,26.133333333333333,0.869248613074931,0.8702470420942726,0.7573299142738307,2.5098311830914874,0.30799496415475786,0.6636224554016464,0.03806901616709573,True,True,,28,784,,2,per_block,5488,756,756,23072,0.037536443148688044,"parameter_bits includes every raw decoder scale. After explicit row normalization, a global scale and one common scale per query block-row cancel; the minimal functional payload is reported separately. Quantization codes are discrete slots, not continuous DOF.",0.008998353806584425,,,,,,,,,,,,,,,,,,,,,,,,,,,
qwen_extra_layer16_head1_frame0,Qwen VP4 L16 H1 F0,qwen:v1:f0:l16:h1,qwen3vl_visual,qwen:v1,14x14,196,quantization,quantized_independent_per_block,7,7,5488,,0,784,29008,1813.0,0.047193877551020405,21.18918918918919,0.8658954269625515,0.8659671402871997,0.7498990880571905,1.5562912738411625,0.2955311800729107,0.6530600036119049,0.015025366629873003,True,True,,28,784,,3,per_block,5488,756,756,28560,0.046465014577259475,"parameter_bits includes every raw decoder scale. After explicit row normalization, a global scale and one common scale per query block-row cancel; the minimal functional payload is reported separately. Quantization codes are discrete slots, not continuous DOF.",0.001567527589944273,,,,,,,,,,,,,,,,,,,,,,,,,,,
qwen_extra_layer16_head1_frame0,Qwen VP4 L16 H1 F0,qwen:v1:f0:l16:h1,qwen3vl_visual,qwen:v1,14x14,196,backbone,shared_kernel,14,1,14,13,0,0,224,14.0,0.00036443148688046647,2744.0,0.9762469614980214,0.9762469614980214,0.9530581298341192,2.228139011367794,0.3815470099381322,0.742033952649416,2.7787219350880068e-09,True,True,0,14,196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qwen_extra_layer16_head1_frame0,Qwen VP4 L16 H1 F0,qwen:v1:f0:l16:h1,qwen3vl_visual,qwen:v1,14x14,196,backbone,column_block_scale,14,1,28,26,0,14,448,28.0,0.0007288629737609329,1372.0,0.9662573367694784,0.96630066121759,0.9337369678695515,1.996274287477527,0.3711359407019535,0.7365483117265628,0.036832529489354116,True,True,,14,196,0.919299111312234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qwen_extra_layer16_head1_frame0,Qwen VP4 L16 H1 F0,qwen:v1:f0:l16:h1,qwen3vl_visual,qwen:v1,14x14,196,quantization,quantized_independent_global,196,1,196,,0,1,800,50.0,0.0013015410245730945,768.32,0.9364988561769902,0.9382907259946498,0.880389486487567,7.705230160110073,0.38476757853203203,0.7302738716394543,0.08612060546875,True,True,,1,1,,4,global,196,0,0,784,0.0012755102040816326,"parameter_bits includes every raw decoder scale. After explicit row normalization, a global scale and one common scale per query block-row cancel; the minimal functional payload is reported separately. Quantization codes are discrete slots, not continuous DOF.",0.014283137732978402,,,,,,,,,,,,,,,,,,,,,,,,,,,
qwen_extra_layer16_head1_frame0,Qwen VP4 L16 H1 F0,qwen:v1:f0:l16:h1,qwen3vl_visual,qwen:v1,14x14,196,quantization,quantized_independent_block_row,196,1,196,,0,1,800,50.0,0.0013015410245730945,768.32,0.9364988561769902,0.9382907259946498,0.880389486487567,7.705230160110073,0.38476757853203203,0.7302738716394543,0.08612060546875,True,True,,1,1,,4,block_row,196,0,0,784,0.0012755102040816326,"parameter_bits includes every raw decoder scale. After explicit row normalization, a global scale and one common scale per query block-row cancel; the minimal functional payload is reported separately. Quantization codes are discrete slots, not continuous DOF.",0.014283137732978402,,,,,,,,,,,,,,,,,,,,,,,,,,,
qwen_extra_layer16_head1_frame0,Qwen VP4 L16 H1 F0,qwen:v1:f0:l16:h1,qwen3vl_visual,qwen:v1,14x14,196,quantization,quantized_independent_per_block,196,1,196,,0,1,800,50.0,0.0013015410245730945,768.32,0.9364988561769902,0.9382907259946498,0.880389486487567,7.705230160110073,0.38476757853203203,0.7302738716394543,0.08612060546875,True,True,,1,1,,4,per_block,196,0,0,784,0.0012755102040816326,"parameter_bits includes every raw decoder scale. After explicit row normalization, a global scale and one common scale per query block-row cancel; the minimal functional payload is reported separately. Quantization codes are discrete slots, not continuous DOF.",0.014283137732978402,,,,,,,,,,,,,,,,,,,,,,,,,,,
qwen_extra_layer16_head1_frame0,Qwen VP4 L16 H1 F0,qwen:v1:f0:l16:h1,qwen3vl_visual,qwen:v1,14x14,196,sequential_compensation_factorial,block_scale+sink,4,1,3189,,32,0,51056,3191.0,0.0830643481882549,12.038859291758069,0.5041911159713965,0.5039429346092024,0.2539584813425348,0.6206622018544524,0.11938462773913239,0.32285728131565133,0.20305095170984827,True,True,,,,,,,,,,,,,,1,sink,4,0,0,0,True,False,sink>block_scale_refit>lowrank>local>sparse,fixed-dose sequential factorial; not equal-budget,Each subset is refitted in the named greedy order. Main effects include backbone refitting and interactions include order/nonlinear-normalization effects; they are not orthogonal projections.,,,,,,,,,,,,,,,,
qwen_extra_layer16_head1_frame0,Qwen VP4 L16 H1 F0,qwen:v1:f0:l16:h1,qwen3vl_visual,qwen:v1,14x14,196,sequential_compensation_factorial,block_scale+sparse,4,1,3189,,6272,0,57296,3581.0,0.09321636817992503,10.727729684445686,0.39154380860963556,0.4156542957010691,0.1727684935347518,0.5106321939478503,0.13087686701833254,0.3595625192544807,0.355387558940924,True,True,,,,,,,,,,,,,,8,sparse,0,0,4,0,True,False,sink>block_scale_refit>lowrank>local>sparse,fixed-dose sequential factorial; not equal-budget,Each subset is refitted in the named greedy order. Main effects include backbone refitting and interactions include order/nonlinear-normalization effects; they are not orthogonal projections.,,,,,,,,,,,,,,,,
qwen_extra_layer16_head1_frame0,Qwen VP4 L16 H1 F0,qwen:v1:f0:l16:h1,qwen3vl_visual,qwen:v1,14x14,196,sequential_compensation_factorial,block_scale+sink+sparse,4,1,3973,,6304,0,69872,4367.0,0.11367659308621408,8.796885733913442,0.23990127473233727,0.24419014532831784,0.05962882707546499,0.31756526512727273,0.06689261274357813,0.19520785393272425,0.10058555663484316,True,True,,,,,,,,,,,,,,9,sink+sparse,4,0,4,0,True,False,sink>block_scale_refit>lowrank>local>sparse,fixed-dose sequential factorial; not equal-budget,Each subset is refitted in the named greedy order. Main effects include backbone refitting and interactions include order/nonlinear-normalization effects; they are not orthogonal projections.,,,,,,,,,,,,,,,,
qwen_extra_layer16_head1_frame0,Qwen VP4 L16 H1 F0,qwen:v1:f0:l16:h1,qwen3vl_visual,qwen:v1,14x14,196,budget_capped_compensation,budget_capped_sparse_component_first,4,1,7109,,37632,0,151376,9461.0,0.24627759266972096,4.0604587252933095,0.03521622315462054,0.06527117467126874,0.004260326242967273,0.060389959443604514,0.014094696206228448,0.07249158171908575,0.04349004490908586,True,True,,,,,,,,,,,,,,,,,,,,True,False,,integer-sized budget-capped target-fitted diagnostic; both component/backbone orders are reported and neither is selected as a deployable winner,,153664,0.9851103706788839,24,component_first,,,,,,,,,,,,
qwen_extra_layer26_head5_frame0,Qwen VP4 L26 H5 F0,qwen:v1:f0:l26:h5,qwen3vl_visual,qwen:v1,14x14,196,baseline,dense,,,38416,38220,0,0,614656,38416.0,1.0,1.0,0.0,5.90767465115473e-08,3.4900619783896164e-15,8.330125937813224e-18,8.470219592074807e-18,2.250095170509971e-08,4.50019034100738e-08,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qwen_extra_layer26_head5_frame0,Qwen VP4 L26 H5 F0,qwen:v1:f0:l26:h5,qwen3vl_visual,qwen:v1,14x14,196,baseline,uniform_no_payload,,0,0,0,0,0,0,0.0,0.0,,0.9633959846461431,0.9633959846461431,0.9281318232323116,1.4346333794291546,0.2625069144425445,0.600346632403101,2.220446049250313e-16,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qwen_extra_layer26_head5_frame0,Qwen VP4 L26 H5 F0,qwen:v1:f0:l26:h5,qwen3vl_visual,qwen:v1,14x14,196,backbone,shared_kernel,2,1,2,1,0,0,32,2.0,5.2061640982923784e-05,19208.0,0.9632370293797449,0.9632370293797449,0.9278255747683155,1.432501237331553,0.2624963635802841,0.6004868879532931,7.955794356639956e-09,True,True,0,98,9604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qwen_extra_layer26_head5_frame0,Qwen VP4 L26 H5 F0,qwen:v1:f0:l26:h5,qwen3vl_visual,qwen:v1,14x14,196,backbone,shared_kernel,4,1,4,3,0,0,64,4.0,0.00010412328196584757,9604.0,0.9625915607421959,0.9625915607421959,0.9265825128120966,1.4243072317239314,0.26278678600758526,0.6011472509344887,7.955794245617653e-09,True,True,0,49,2401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qwen_extra_layer26_head5_frame0,Qwen VP4 L26 H5 F0,qwen:v1:f0:l26:h5,qwen3vl_visual,qwen:v1,14x14,196,quantization,quantized_independent_block_row,4,4,9604,,0,49,39200,2450.0,0.06377551020408163,15.68,0.7890720102369557,0.8133362520833309,0.6615158589529596,4.5630615253102365,0.24356954000219933,0.5578055473525513,0.1334819015191526,True,True,,49,2401,,4,block_row,9604,0,0,38416,0.0625,"parameter_bits includes every raw decoder scale. After explicit row normalization, a global scale and one common scale per query block-row cancel; the minimal functional payload is reported separately. Quantization codes are discrete slots, not continuous DOF.",0.049186235702478376,,,,,,,,,,,,,,,,,,,,,,,,,,,
qwen_extra_layer26_head5_frame0,Qwen VP4 L26 H5 F0,qwen:v1:f0:l26:h5,qwen3vl_visual,qwen:v1,14x14,196,backbone,shared_kernel,7,1,7,6,0,0,112,7.0,0.00018221574344023323,5488.0,0.9613468752906393,0.9613468752906394,0.9241878146310762,1.4099998752377205,0.26287568551057006,0.6019493058334875,7.955794531103574e-09,True,True,0,28,784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qwen_extra_layer26_head5_frame0,Qwen VP4 L26 H5 F0,qwen:v1:f0:l26:h5,qwen3vl_visual,qwen:v1,14x14,196,quantization,quantized_independent_per_block,7,7,5488,,0,784,23520,1470.0,0.03826530612244898,26.133333333333333,0.844450470296674,0.8452258775041858,0.7144067840027208,2.057485590262242,0.2238358009555549,0.5520629512492018,0.04028095517839704,True,True,,28,784,,2,per_block,5488,756,756,23072,0.037536443148688044,"parameter_bits includes every raw decoder scale. After explicit row normalization, a global scale and one common scale per query block-row cancel; the minimal functional payload is reported separately. Quantization codes are discrete slots, not continuous DOF.",0.010871348702048311,,,,,,,,,,,,,,,,,,,,,,,,,,,
qwen_extra_layer26_head5_frame0,Qwen VP4 L26 H5 F0,qwen:v1:f0:l26:h5,qwen3vl_visual,qwen:v1,14x14,196,quantization,quantized_independent_per_block,7,7,5488,,0,784,29008,1813.0,0.047193877551020405,21.18918918918919,0.8400600196364534,0.8401286882758213,0.7058162128640522,1.1759751910971843,0.212300967687982,0.542465135063884,0.012354665568896703,True,True,,28,784,,3,per_block,5488,756,756,28560,0.046465014577259475,"parameter_bits includes every raw decoder scale. After explicit row normalization, a global scale and one common scale per query block-row cancel; the minimal functional payload is reported separately. Quantization codes are discrete slots, not continuous DOF.",0.0022807775633796323,,,,,,,,,,,,,,,,,,,,,,,,,,,
qwen_extra_layer26_head5_frame0,Qwen VP4 L26 H5 F0,qwen:v1:f0:l26:h5,qwen3vl_visual,qwen:v1,14x14,196,quantization,quantized_independent_block_row,7,7,5488,,0,28,22400,1400.0,0.03644314868804665,27.44,0.84488960057168,0.8571044138859525,0.7346279763027821,4.454183230476281,0.2689997038120262,0.600484177745717,0.10754353659493583,True,True,,28,784,,4,block_row,5488,0,0,21952,0.03571428571428571,"parameter_bits includes every raw decoder scale. After explicit row normalization, a global scale and one common scale per query block-row cancel; the minimal functional payload is reported separately. Quantization codes are discrete slots, not continuous DOF.",0.031092541002109564,,,,,,,,,,,,,,,,,,,,,,,,,,,
qwen_extra_layer26_head5_frame0,Qwen VP4 L26 H5 F0,qwen:v1:f0:l26:h5,qwen3vl_visual,qwen:v1,14x14,196,quantization,quantized_independent_per_block,7,7,5488,,0,784,34496,2156.0,0.05612244897959184,17.818181818181817,0.8391003303944522,0.839104887708131,0.704097012575675,0.9206116170177917,0.208541120255874,0.5389533383005634,0.00478672981262207,True,True,,28,784,,4,per_block,5488,756,756,34048,0.05539358600583091,"parameter_bits includes every raw decoder scale. After explicit row normalization, a global scale and one common scale per query block-row cancel; the minimal functional payload is reported separately. Quantization codes are discrete slots, not continuous DOF.",0.0005615772750025005,,,,,,,,,,,,,,,,,,,,,,,,,,,
qwen_extra_layer26_head5_frame0,Qwen VP4 L26 H5 F0,qwen:v1:f0:l26:h5,qwen3vl_visual,qwen:v1,14x14,196,quantization,quantized_independent_global,7,7,5488,,0,1,32944,2059.0,0.05359745939192003,18.65760077707625,0.8400142916478486,0.8400329712256853,0.7056553927462531,1.5368335832304891,0.22033432169284278,0.5520714681001582,0.012808595384870256,True,True,,28,784,,6,global,5488,0,0,32928,0.05357142857142857,"parameter_bits includes every raw decoder scale. After explicit row normalization, a global scale and one common scale per query block-row cancel; the minimal functional payload is reported separately. Quantization codes are discrete slots, not continuous DOF.",0.002119957445580578,,,,,,,,,,,,,,,,,,,,,,,,,,,
qwen_extra_layer26_head5_frame0,Qwen VP4 L26 H5 F0,qwen:v1:f0:l26:h5,qwen3vl_visual,qwen:v1,14x14,196,quantization,quantized_independent_block_row,7,7,5488,,0,28,33376,2086.0,0.054300291545189505,18.416107382550337,0.8391687994000329,0.8391743129125357,0.7042135274522264,1.0232555578592604,0.21095561782917127,0.5418593701908013,0.004950966153826032,True,True,,28,784,,6,block_row,5488,0,0,32928,0.05357142857142857,"parameter_bits includes every raw decoder scale. After explicit row normalization, a global scale and one common scale per query block-row cancel; the minimal functional payload is reported separately. Quantization codes are discrete slots, not continuous DOF.",0.0006780921515538996,,,,,,,,,,,,,,,,,,,,,,,,,,,
qwen_extra_layer26_head5_frame0,Qwen VP4 L26 H5 F0,qwen:v1:f0:l26:h5,qwen3vl_visual,qwen:v1,14x14,196,backbone,shared_kernel,14,1,14,13,0,0,224,14.0,0.00036443148688046647,2744.0,0.9571659588362987,0.9571659588362987,0.9161666727550112,1.3690404202891027,0.2614055621006183,0.5999232168590581,7.955794245617653e-09,True,True,0,14,196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qwen_extra_layer26_head5_frame0,Qwen VP4 L26 H5 F0,qwen:v1:f0:l26:h5,qwen3vl_visual,qwen:v1,14x14,196,backbone,block_kernel_rank2,14,2,420,,0,0,6720,420.0,0.010932944606413994,91.46666666666667,0.8885652117958324,0.8885711547891605,0.7895586971233423,1.1164145306015971,0.23319150495735244,0.5643271979654949,0.006000690602438341,True,True,,14,196,0.9079547670552363,,,,,,,,,,,,,,,,,True,,,,,,,,416,402,Signed low-rank factors are clipped before row normalization; the active-set boundary makes a single exact continuous identifiable-DOF count inappropriate.,,,,,,,,,
qwen_extra_layer26_head5_frame0,Qwen VP4 L26 H5 F0,qwen:v1:f0:l26:h5,qwen3vl_visual,qwen:v1,14x14,196,backbone,block_kernel_rank3,14,3,630,,0,0,10080,630.0,0.01639941690962099,60.977777777777774,0.8853413745509885,0.8853440904692376,0.7838341585288016,1.102139886266418,0.23280638141586646,0.564809006178083,0.0035747673037259454,True,True,,14,196,0.9326086029162961,,,,,,,,,,,,,,,,,True,,,,,,,,621,607,Signed low-rank factors are clipped before row normalization; the active-set boundary makes a single exact continuous identifiable-DOF count inappropriate.,,,,,,,,,
qwen_extra_layer26_head5_frame0,Qwen VP4 L26 H5 F0,qwen:v1:f0:l26:h5,qwen3vl_visual,qwen:v1,14x14,196,quantization,quantized_independent_per_block,14,14,2744,,0,196,8624,539.0,0.01403061224489796,71.27272727272727,0.8848357429969801,0.8868069035875715,0.7864264842505764,3.5196798815914856,0.26154184162373384,0.5942951495900836,0.07724165916442871,True,True,,14,196,,2,per_block,2744,182,182,8400,0.013666180758017493,"parameter_bits includes every raw decoder scale. After explicit row normalization, a global scale and one common scale per query block-row cancel; the minimal functional payload is reported separately. Quantization codes are discrete slots, not continuous DOF.",0.018213211984585476,,,,,,,,,,,,,,,,,,,,,,,,,,,
qwen_extra_layer26_head5_frame0,Qwen VP4 L26 H5 F0,qwen:v1:f0:l26:h5,qwen3vl_visual,qwen:v1,14x14,196,quantization,quantized_independent_per_block,14,14,2744,,0,196,11368,710.5,0.018494897959183673,54.06896551724138,0.8789380056734909,0.8791106606743762,0.7728355537113382,1.7724869181176095,0.24026476327935087,0.5747248083381472,0.027095913887023926,True,True,,14,196,,3,per_block,2744,182,182,11144,0.01813046647230321,"parameter_bits includes every raw decoder scale. After explicit row normalization, a global scale and one common scale per query block-row cancel; the minimal functional payload is reported separately. Quantization codes are discrete slots, not continuous DOF.",0.004622281445347265,,,,,,,,,,,,,,,,,,,,,,,,,,,
qwen_extra_layer26_head5_frame0,Qwen VP4 L26 H5 F0,qwen:v1:f0:l26:h5,qwen3vl_visual,qwen:v1,14x14,196,quantization,quantized_independent_per_block,14,14,2744,,0,196,14112,882.0,0.02295918367346939,43.55555555555556,0.8770028535825155,0.8770062368096971,0.7691399394031065,1.1184805513367575,0.231121856929842,0.5659402774147361,0.006779210908072335,True,True,,14,196,,4,per_block,2744,182,182,13888,0.02259475218658892,"parameter_bits includes every raw decoder scale. After explicit row normalization, a global scale and one common scale per query block-row cancel; the minimal functional payload is reported separately. Quantization codes are discrete slots, not continuous DOF.",0.0009266671371156443,,,,,,,,,,,,,,,,,,,,,,,,,,,
qwen_extra_layer26_head5_frame0,Qwen VP4 L26 H5 F0,qwen:v1:f0:l26:h5,qwen3vl_visual,qwen:v1,14x14,196,quantization,quantized_independent_block_row,14,14,2744,,0,14,16688,1043.0,0.027150145772594753,36.83221476510067,0.8767526922021689,0.8767633804102716,0.7687140252284466,1.0374331257576117,0.23051230699555927,0.5658574886507309,0.006263187953404018,True,True,,14,196,,6,block_row,2744,0,0,16464,0.026785714285714284,"parameter_bits includes every raw decoder scale. After explicit row normalization, a global scale and one common scale per query block-row cancel; the minimal functional payload is reported separately. Quantization codes are discrete slots, not continuous DOF.",0.0005007529624556639,,,,,,,,,,,,,,,,,,,,,,,,,,,
qwen_extra_layer26_head5_frame0,Qwen VP4 L26 H5 F0,qwen:v1:f0:l26:h5,qwen3vl_visual,qwen:v1,14x14,196,quantization,quantized_independent_per_block,14,14,2744,,0,196,19600,1225.0,0.03188775510204082,31.36,0.8765036252105616,0.8765036677769342,0.7682586796264183,1.0259468296071355,0.22951473341178164,0.5644083893646326,0.0012478274958474295,True,True,,14,196,,6,per_block,2744,182,182,19376,0.03152332361516035,"parameter_bits includes every raw decoder scale. After explicit row normalization, a global scale and one common scale per query block-row cancel; the minimal functional payload is reported separately. Quantization codes are discrete slots, not continuous DOF.",4.540736042735194e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,
qwen_extra_layer26_head5_frame0,Qwen VP4 L26 H5 F0,qwen:v1:f0:l26:h5,qwen3vl_visual,qwen:v1,14x14,196,quantization,quantized_independent_block_row,14,14,2744,,0,14,22176,1386.0,0.036078717201166184,27.717171717171716,0.8764957922583609,0.8764959461559305,0.7682451436277798,1.0259855341261217,0.22951091343711036,0.5643896605926556,0.001305290630885533,True,True,,14,196,,8,block_row,2744,0,0,21952,0.03571428571428571,"parameter_bits includes every raw decoder scale. After explicit row normalization, a global scale and one common scale per query block-row cancel; the minimal functional payload is reported separately. Quantization codes are discrete slots, not continuous DOF.",3.187136178894878e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,
qwen_extra_layer26_head5_frame0,Qwen VP4 L26 H5 F0,qwen:v1:f0:l26:h5,qwen3vl_visual,qwen:v1,14x14,196,backbone,shared_kernel,28,1,28,27,0,0,448,28.0,0.0007288629737609329,1372.0,0.951081078820533,0.951081078820533,0.904555218490429,1.329000756824081,0.2583764140058,0.5970783737156354,7.955794562824231e-09,True,True,0,7,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qwen_extra_layer26_head5_frame0,Qwen VP4 L26 H5 F0,qwen:v1:f0:l26:h5,qwen3vl_visual,qwen:v1,14x14,196,backbone,column_block_scale,28,1,35,33,0,7,560,35.0,0.0009110787172011661,1097.6,0.9502884816293329,0.9502886406555026,0.9030485005588829,1.3194660001865013,0.25743088917892754,0.5961020778529605,0.0017687505423690797,True,True,,7,49,0.9653130192770876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
