category,layer,method,fraction,count,energy_ratio_mean,energy_ratio_std,pixel_change_recall_mean,pixel_change_recall_std,gini_mean,gini_std
camera_motion,22,optical_flow_warp,0.2,30,0.6774474096747486,0.13121212747850827,0.18988835945395457,0.08986674680675347,0.6406694744576271,0.14096448648753446
camera_motion,22,pixel_shift_zero,0.05,30,0.4377823162666402,0.15539621864530495,0.04851967865318319,0.03606900619435801,0.6634861136853107,0.14072995148259795
camera_motion,22,pixel_shift_zero,0.1,30,0.5450739310781803,0.14846488258877533,0.10870313884081666,0.057638431602864956,0.6634861136853107,0.14072995148259795
camera_motion,22,pixel_shift_zero,0.2,30,0.7005779744471748,0.13618256143205315,0.22327529993918482,0.12978862519643547,0.6634861136853107,0.14072995148259795
camera_motion,23,identity,0.05,30,0.4385309175408208,0.15504100941980017,0.04756692101749873,0.03458009389010484,0.6591939913437881,0.141962360714132
camera_motion,23,identity,0.1,30,0.5436356759877551,0.1478126671581862,0.1046779094247156,0.059042562036486036,0.6591939913437881,0.141962360714132
camera_motion,23,identity,0.2,30,0.6970172262779305,0.13610427621917767,0.22633206074614037,0.1273745688406135,0.6591939913437881,0.141962360714132
camera_motion,23,local_bccb_causal,0.05,28,0.4072355372777125,0.13556287804182204,0.04518046461294449,0.032812948507246094,0.5810839277626145,0.1357384154400257
camera_motion,23,local_bccb_causal,0.1,28,0.500360084845993,0.13226876380225838,0.10095217105159227,0.05617565620648619,0.5810839277626145,0.1357384154400257
camera_motion,23,local_bccb_causal,0.2,28,0.6387556381950288,0.12441344036583173,0.21367338914377002,0.12654494345115197,0.5810839277626145,0.1357384154400257
camera_motion,23,local_bttb_causal,0.05,28,0.40713360304587626,0.13599536707237914,0.046030804748998906,0.0343706958029727,0.5816650592678501,0.13586327424886918
camera_motion,23,local_bttb_causal,0.1,28,0.5006192949226504,0.13242862075805475,0.09980009731887339,0.05723193827759573,0.5816650592678501,0.13586327424886918
camera_motion,23,local_bttb_causal,0.2,28,0.6392409253943239,0.12436471186612795,0.21321941226316268,0.12664464957448573,0.5816650592678501,0.13586327424886918
camera_motion,23,optical_flow_warp,0.05,30,0.41256563001019947,0.13870758653172105,0.04705743521209968,0.034662814415920076,0.6359995718265039,0.14138296817296953
camera_motion,23,optical_flow_warp,0.1,30,0.51817324437724,0.133106518664758,0.08638174023021129,0.047424418508917474,0.6359995718265039,0.14138296817296953
camera_motion,23,optical_flow_warp,0.2,30,0.6735484369394039,0.1298918921428066,0.18596387893227542,0.08111650318430352,0.6359995718265039,0.14138296817296953
camera_motion,23,pixel_shift_zero,0.05,30,0.4388152539445597,0.1547397379509858,0.050233587684165394,0.03690051766001883,0.6597535302636166,0.1407763703614816
camera_motion,23,pixel_shift_zero,0.1,30,0.5440714585516011,0.14721419532384053,0.10867790942471559,0.061258475792616465,0.6597535302636166,0.1407763703614816
camera_motion,23,pixel_shift_zero,0.2,30,0.6975906645432334,0.13508593954702414,0.22633206074614037,0.1273745688406135,0.6597535302636166,0.1407763703614816
camera_motion,7,identity,0.05,30,0.20934580046827167,0.12298160157172912,0.17140005587279902,0.0734424105212823,0.4119705864894575,0.2159612604135617
camera_motion,7,identity,0.1,30,0.32974174874382617,0.16460506529203955,0.3004138346442547,0.13227164117033746,0.4119705864894575,0.2159612604135617
camera_motion,7,identity,0.2,30,0.4960184588741081,0.19075681595026037,0.5185503963435502,0.20038863682384753,0.4119705864894575,0.2159612604135617
camera_motion,7,local_bccb_causal,0.05,28,0.18938364946532116,0.1208795844215678,0.16153670323959904,0.07329688837106206,0.35536059950125976,0.22545564418699895
camera_motion,7,local_bccb_causal,0.1,28,0.2992591213247189,0.1631687922711272,0.27411687733460444,0.13081523763025144,0.35536059950125976,0.22545564418699895
